payment_id,account_id,borrower_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id
PAYMENT0023936,ACC0011166,BRW0001056,2026-07-27 00:49:23,TXN0000061805,126693.44,SUCCESS,CASH,VND0000009
PAYMENT0023937,ACC0005658,BRW0005583,2026-03-31 18:10:46,TXN0000056627,110139.28,SUCCESS,NETBANKING,VND0000012
PAYMENT0023938,ACC0004680,BRW0001916,2026-06-07 01:41:48,TXN0000063679,125063.45,FAILED,UPI,VND0000003
PAYMENT0023939,ACC0004381,BRW0004441,2026-03-16 04:43:21,TXN0000055749,24898.19,SUCCESS,NACH,VND0000015
PAYMENT0023940,ACC0026121,BRW0008575,2026-04-30 03:07:33,TXN0000038936,125999.35,FAILED,UPI,VND0000012
PAYMENT0023941,ACC0026141,BRW0002364,2026-04-27 09:13:50,,55948.23,PENDING,CASH,VND0000011
PAYMENT0023942,ACC0012768,BRW0009529,2026-06-17 14:47:25,TXN0000036810,149045.95,SUCCESS,CARD,VND0000010
PAYMENT0023943,ACC0001503,BRW0006181,2026-04-02 15:09:17,TXN0000029699,44694.42,SUCCESS,NETBANKING,VND0000015
PAYMENT0023944,ACC0009471,BRW0011238,2026-03-30 03:47:20,,113556.81,SUCCESS,NACH,VND0000003
PAYMENT0023945,ACC0022794,BRW0003996,2026-05-21 02:55:39,TXN0000026221,90733.22,SUCCESS,CARD,VND0000015
PAYMENT0023946,ACC0011137,BRW0001150,2026-03-10 23:22:17,TXN0000033265,115706.96,FAILED,CASH,VND0000004
PAYMENT0023947,ACC0006248,BRW0011395,2026-04-09 16:42:57,TXN0000014136,56974.23,SUCCESS,CASH,VND0000014
PAYMENT0023948,ACC0015975,BRW0006854,2026-04-02 01:07:36,TXN0000065954,109425.09,PENDING,NACH,VND0000008
PAYMENT0023949,ACC0002903,BRW0001398,2026-06-29 20:38:28,TXN0000052569,121851.25,FAILED,CASH,VND0000002
PAYMENT0023950,ACC0001467,BRW0003624,2026-03-17 14:57:13,TXN0000019480,42888.23,PENDING,CASH,VND0000008
PAYMENT0023951,ACC0014661,BRW0011886,2026-02-03 08:57:36,TXN0000060779,98725.26,FAILED,UPI,VND0000011
PAYMENT0023952,ACC0012188,BRW0007241,2026-07-03 05:46:37,TXN0000019497,149462.61,SUCCESS,CARD,VND0000008
PAYMENT0023953,ACC0003522,BRW0001468,2026-03-06 11:21:55,TXN0000008675,99386.11,SUCCESS,CARD,VND0000007
PAYMENT0023954,ACC0021397,BRW0004407,2026-05-23 01:22:55,TXN0000034320,134189.04,SUCCESS,NETBANKING,VND0000008
PAYMENT0023955,ACC0029148,BRW0003117,2026-04-01 16:41:45,TXN0000057714,73702.7,SUCCESS,NACH,VND0000008
PAYMENT0023956,ACC0022401,BRW0005820,2026-07-02 18:37:41,TXN0000036586,129971.57,SUCCESS,UPI,VND0000014
PAYMENT0023957,ACC0017233,BRW0001518,2026-01-08 15:38:28,TXN0000013859,109380.62,PENDING,NETBANKING,VND0000011
PAYMENT0023958,ACC0027077,BRW0002443,2026-04-10 00:32:48,TXN0000039670,33754.48,FAILED,CARD,VND0000010
PAYMENT0023959,ACC0016123,BRW0008063,2026-06-24 20:58:34,TXN0000021298,114198.26,SUCCESS,NACH,VND0000008
PAYMENT0023960,ACC0023611,BRW0000248,2026-01-23 17:24:47,TXN0000005120,132801.54,SUCCESS,CASH,VND0000004
PAYMENT0023961,ACC0027041,BRW0009177,2026-07-05 19:33:47,TXN0000034118,49825.4,SUCCESS,UPI,VND0000003
PAYMENT0023962,ACC0022559,BRW0000411,2026-03-05 01:09:25,TXN0000026213,142826.62,FAILED,NACH,VND0000008
PAYMENT0023963,ACC0010422,BRW0006711,2026-02-18 05:22:29,TXN0000022612,60393.29,SUCCESS,CASH,VND0000015
PAYMENT0023964,ACC0024932,BRW0009057,2026-03-07 05:47:25,TXN0000025718,59137.1,SUCCESS,CASH,VND0000008
PAYMENT0023965,ACC0004434,BRW0002161,2026-03-01 03:17:21,TXN0000022352,50707.77,REVERSED,CARD,VND0000013
PAYMENT0023966,ACC0018313,BRW0000445,2026-07-24 06:27:36,TXN0000001645,17550.86,FAILED,NETBANKING,VND0000010
PAYMENT0023967,ACC0012418,BRW0004037,2026-05-10 19:51:06,TXN0000057261,53502.59,REVERSED,NETBANKING,VND0000005
PAYMENT0023968,ACC0010433,BRW0005061,2026-07-15 14:51:08,TXN0000009005,136112.1,SUCCESS,UPI,VND0000010
PAYMENT0023969,ACC0002903,BRW0005355,2026-05-09 02:24:44,TXN0000000309,136064.52,SUCCESS,UPI,VND0000005
PAYMENT0023970,ACC0009348,BRW0006737,2026-02-09 08:11:14,TXN0000036321,37595.37,PENDING,CASH,VND0000001
PAYMENT0023971,ACC0001667,BRW0006714,2026-07-26 11:25:23,TXN0000036818,9144.52,SUCCESS,CASH,VND0000013
PAYMENT0023972,ACC0029713,BRW0003830,2026-01-13 05:31:14,TXN0000009019,82484.22,FAILED,CASH,VND0000004
PAYMENT0023973,ACC0005207,BRW0006204,2026-02-07 17:03:11,TXN0000060181,149831.65,SUCCESS,CASH,VND0000012
PAYMENT0023974,ACC0027439,BRW0004826,2026-06-14 18:46:23,TXN0000020249,52201.39,SUCCESS,NETBANKING,VND0000010
PAYMENT0023975,ACC0019668,BRW0000080,2026-01-31 14:12:39,TXN0000064616,42127.45,SUCCESS,NACH,VND0000001
PAYMENT0023976,ACC0017469,BRW0006736,2026-02-26 00:21:13,TXN0000013926,30000.54,SUCCESS,CASH,VND0000002
PAYMENT0023977,ACC0023316,BRW0008904,2026-06-03 16:02:41,TXN0000059787,61572.53,SUCCESS,CARD,VND0000010
PAYMENT0023978,ACC0005803,BRW0002875,2026-05-11 09:25:53,TXN0000038098,5416.08,SUCCESS,CASH,VND0000011
PAYMENT0023979,ACC0002444,BRW0011572,2026-05-21 11:29:52,TXN0000033461,135863.88,SUCCESS,NACH,VND0000007
PAYMENT0023980,ACC0007638,BRW0006228,2026-02-07 10:19:15,TXN0000018150,58746.21,SUCCESS,UPI,VND0000007
PAYMENT0023981,ACC0021233,BRW0007435,2026-01-03 16:53:01,TXN0000046359,56546.16,SUCCESS,NETBANKING,VND0000006
PAYMENT0023982,ACC0004084,BRW0006221,2026-01-09 23:27:40,TXN0000006544,78005.34,SUCCESS,CASH,VND0000011
PAYMENT0023983,ACC0002243,BRW0001264,2026-06-14 14:04:35,TXN0000040512,74568.9,SUCCESS,UPI,VND0000006
PAYMENT0023984,ACC0014082,BRW0009001,2026-01-29 03:30:58,TXN0000032617,43418.28,SUCCESS,CASH,VND0000004
PAYMENT0023985,ACC0020217,BRW0008270,2026-03-06 12:26:18,TXN0000016853,104825.9,FAILED,UPI,VND0000011
PAYMENT0023986,ACC0024311,BRW0006614,2026-07-29 10:21:15,TXN0000043285,17994.26,SUCCESS,CARD,VND0000007
PAYMENT0023987,ACC0020051,BRW0009456,2026-05-15 19:39:54,TXN0000059695,34122.34,FAILED,UPI,VND0000002
PAYMENT0023988,ACC0003262,BRW0006522,2026-08-06 18:53:49,TXN0000005253,98643.33,SUCCESS,UPI,VND0000013
PAYMENT0023989,ACC0026178,BRW0010271,2026-07-08 11:34:36,TXN0000061865,103673.31,FAILED,UPI,VND0000007
PAYMENT0023990,ACC0013287,BRW0003636,2026-04-10 13:15:26,TXN0000061259,108301.42,SUCCESS,UPI,VND0000008
PAYMENT0023991,ACC0015475,BRW0007198,2026-03-09 22:12:40,TXN0000044340,6688.68,PENDING,UPI,VND0000010
PAYMENT0023992,ACC0027766,BRW0007017,2026-08-02 04:17:00,TXN0000033044,945.15,SUCCESS,CARD,VND0000003
PAYMENT0023993,ACC0006659,BRW0006952,2026-06-11 04:29:39,TXN0000010972,103405.53,SUCCESS,NETBANKING,VND0000001
PAYMENT0023994,ACC0003927,BRW0007134,2026-03-09 15:23:11,TXN0000032663,12004.64,REVERSED,UPI,VND0000009
PAYMENT0023995,ACC0025283,BRW0010024,2026-01-09 16:15:07,TXN0000060060,109628.14,SUCCESS,CASH,VND0000015
PAYMENT0023996,ACC0024721,BRW0008894,2026-01-09 03:39:38,TXN0000003885,60334.84,SUCCESS,CASH,VND0000009
PAYMENT0023997,ACC0025221,BRW0009908,2026-07-31 10:40:14,TXN0000037938,148243.39,FAILED,NACH,VND0000005
PAYMENT0023998,ACC0002701,BRW0002536,2026-03-29 11:10:55,TXN0000021335,82944.06,FAILED,NETBANKING,VND0000010
PAYMENT0023999,ACC0000845,BRW0001305,2026-06-27 22:11:59,TXN0000044565,23594.17,SUCCESS,NACH,VND0000003
PAYMENT0024000,ACC0003468,BRW0004962,2026-02-13 09:23:59,TXN0000037814,120082.37,REVERSED,NACH,VND0000002
PAYMENT0024001,ACC0022652,BRW0010128,2026-02-09 23:25:42,TXN0000029231,130292.56,SUCCESS,NETBANKING,VND0000007
PAYMENT0024002,ACC0021005,BRW0004409,2026-01-24 13:32:11,TXN0000045380,81231.36,SUCCESS,UPI,VND0000004
PAYMENT0024003,ACC0020884,BRW0008287,2026-02-02 00:05:40,TXN0000000584,4977.73,SUCCESS,NACH,VND0000007
PAYMENT0024004,ACC0012989,BRW0010620,2026-02-22 22:18:40,TXN0000036858,147265.04,SUCCESS,UPI,VND0000004
PAYMENT0024005,ACC0001766,BRW0002371,2026-02-03 16:23:09,TXN0000037694,145842.73,SUCCESS,NACH,VND0000009
PAYMENT0024006,ACC0023648,BRW0000281,2026-04-25 11:06:49,TXN0000060173,132211.99,SUCCESS,CARD,VND0000001
PAYMENT0024007,ACC0016292,BRW0011586,2026-03-25 23:26:21,TXN0000067506,28916.0,SUCCESS,UPI,VND0000005
PAYMENT0024008,ACC0023508,BRW0010641,2026-06-17 21:00:41,TXN0000023504,121389.81,FAILED,NACH,VND0000003
PAYMENT0024009,ACC0024308,BRW0008422,2026-08-04 11:08:13,TXN0000013243,143010.89,SUCCESS,NACH,VND0000012
PAYMENT0024010,ACC0002172,BRW0007084,2026-07-11 02:46:03,TXN0000065292,46266.5,SUCCESS,CARD,VND0000015
PAYMENT0024011,ACC0015976,BRW0000525,2026-06-19 03:24:43,TXN0000038418,53677.67,FAILED,CARD,VND0000011
PAYMENT0024012,ACC0023042,BRW0010342,2026-01-18 16:49:36,TXN0000035552,4742.26,FAILED,CASH,VND0000005
PAYMENT0024013,ACC0002517,BRW0003449,2026-02-21 00:27:15,TXN0000035747,30435.96,SUCCESS,NETBANKING,VND0000002
PAYMENT0024014,ACC0015096,BRW0000041,2026-05-29 13:49:09,TXN0000012490,57226.1,SUCCESS,NACH,VND0000003
PAYMENT0024015,ACC0023092,BRW0011343,2026-05-03 06:33:27,TXN0000006114,91869.93,REVERSED,NACH,VND0000011
PAYMENT0024016,ACC0002893,BRW0004023,2026-05-26 01:06:31,TXN0000049334,5154.35,PENDING,CASH,VND0000012
PAYMENT0024017,ACC0002738,BRW0006800,2026-03-10 21:35:48,TXN0000067227,128710.65,SUCCESS,NETBANKING,VND0000015
PAYMENT0024018,ACC0009444,BRW0004802,2026-07-05 05:33:22,TXN0000025956,102128.28,SUCCESS,NACH,VND0000011
PAYMENT0024019,ACC0012250,BRW0001591,2026-06-17 16:28:44,TXN0000065343,103552.91,SUCCESS,UPI,VND0000003
PAYMENT0024020,ACC0008687,BRW0000046,2026-08-02 08:23:52,TXN0000003800,101507.12,SUCCESS,CARD,VND0000008
PAYMENT0024021,ACC0009776,BRW0005326,2026-05-02 06:12:47,TXN0000019079,135939.33,SUCCESS,CASH,VND0000005
PAYMENT0024022,ACC0013153,BRW0005198,2026-01-22 11:45:39,TXN0000038905,101879.17,SUCCESS,NACH,VND0000012
PAYMENT0024023,ACC0020336,BRW0003138,2026-06-11 21:16:40,TXN0000021943,41086.52,SUCCESS,NACH,VND0000003
PAYMENT0024024,ACC0028770,BRW0004464,2026-03-01 05:15:41,TXN0000017713,22676.0,SUCCESS,NETBANKING,VND0000005
PAYMENT0024025,ACC0003440,BRW0000415,2026-06-02 23:04:55,TXN0000016547,62768.48,SUCCESS,CARD,VND0000008
PAYMENT0024026,ACC0023761,BRW0000364,2026-02-14 16:09:13,TXN0000016019,134988.02,SUCCESS,NETBANKING,VND0000012
PAYMENT0024027,ACC0015200,BRW0003232,2026-03-25 04:16:54,TXN0000066463,149763.2,PENDING,NETBANKING,VND0000013
PAYMENT0024028,ACC0026227,BRW0007214,2026-05-24 13:45:00,TXN0000000172,47362.58,SUCCESS,CASH,VND0000010
PAYMENT0024029,ACC0018794,BRW0010101,2026-07-19 03:51:30,TXN0000005133,77348.54,SUCCESS,CARD,VND0000001
PAYMENT0024030,ACC0019740,BRW0002781,2026-01-17 12:43:00,TXN0000039800,39596.42,SUCCESS,CASH,VND0000012
PAYMENT0024031,ACC0002227,BRW0006840,2026-05-14 10:48:11,TXN0000053905,70872.9,SUCCESS,CARD,VND0000003
PAYMENT0024032,ACC0003579,BRW0001953,2026-06-28 18:55:09,TXN0000031279,118628.68,FAILED,CASH,VND0000003
PAYMENT0024033,ACC0017628,BRW0001209,2026-05-17 03:00:11,TXN0000001974,48193.58,SUCCESS,NETBANKING,VND0000010
PAYMENT0024034,ACC0003578,BRW0009862,2026-06-23 20:19:51,TXN0000047609,101238.95,SUCCESS,UPI,VND0000012
PAYMENT0024035,ACC0025150,BRW0005823,2026-07-13 04:08:27,TXN0000016644,147479.28,SUCCESS,CASH,VND0000011
PAYMENT0024036,ACC0000922,BRW0001950,2026-04-14 15:02:01,TXN0000012182,103604.13,SUCCESS,UPI,VND0000007
PAYMENT0024037,ACC0027082,BRW0008646,2026-08-03 09:52:15,TXN0000031929,34172.95,SUCCESS,NACH,VND0000012
PAYMENT0024038,ACC0012089,BRW0007646,2026-05-22 17:21:30,TXN0000044322,44515.85,SUCCESS,UPI,VND0000009
PAYMENT0024039,ACC0024002,BRW0006759,2026-06-09 12:40:13,TXN0000020235,121568.97,FAILED,CARD,VND0000003
PAYMENT0024040,ACC0001130,BRW0002253,2026-07-20 09:36:38,TXN0000012678,79886.86,FAILED,CASH,VND0000008
PAYMENT0024041,ACC0000421,BRW0005670,2026-07-31 16:42:51,TXN0000067760,47863.68,FAILED,CASH,VND0000003
PAYMENT0024042,ACC0012660,BRW0003165,2026-06-25 16:31:30,TXN0000064969,105480.81,SUCCESS,CASH,VND0000008
PAYMENT0024043,ACC0010632,BRW0001038,2026-06-13 08:49:13,TXN0000054145,88330.09,PENDING,NETBANKING,VND0000003
PAYMENT0024044,ACC0022961,BRW0002968,2026-06-07 03:02:19,TXN0000065693,129155.54,PENDING,CASH,VND0000003
PAYMENT0024045,ACC0023087,BRW0004616,2026-04-09 08:27:59,TXN0000069594,106407.03,REVERSED,UPI,VND0000005
PAYMENT0024046,ACC0010681,BRW0010206,2026-07-30 20:18:52,TXN0000027273,98741.12,PENDING,NACH,VND0000010
PAYMENT0024047,ACC0023951,BRW0009292,2026-01-10 20:00:28,TXN0000042281,16368.34,SUCCESS,CARD,VND0000006
PAYMENT0024048,ACC0010652,BRW0011172,2026-04-04 19:16:33,TXN0000044374,124633.24,FAILED,CARD,VND0000010
PAYMENT0024049,ACC0017400,BRW0001989,2026-03-08 05:30:02,TXN0000037089,133973.27,SUCCESS,NACH,VND0000002
PAYMENT0024050,ACC0024626,BRW0009556,2026-08-08 04:39:34,TXN0000068706,101844.87,SUCCESS,CARD,VND0000012
PAYMENT0024051,ACC0029636,BRW0010528,2026-01-03 10:33:38,TXN0000014521,140758.62,FAILED,CASH,VND0000008
PAYMENT0024052,ACC0008727,BRW0007101,2026-02-18 11:07:03,TXN0000052559,116871.12,FAILED,CASH,VND0000009
PAYMENT0024053,ACC0027085,BRW0011520,2026-07-15 00:42:00,TXN0000055979,11894.79,FAILED,NETBANKING,VND0000011
PAYMENT0024054,ACC0006089,BRW0005644,2026-07-07 12:33:09,TXN0000028156,110510.47,SUCCESS,CARD,VND0000009
PAYMENT0024055,ACC0011461,BRW0009178,2026-05-31 16:43:56,TXN0000017393,13556.92,FAILED,UPI,VND0000004
PAYMENT0024056,ACC0018855,BRW0000810,2026-02-27 04:47:38,TXN0000060603,9888.32,SUCCESS,NETBANKING,VND0000008
PAYMENT0024057,ACC0015893,BRW0003702,2026-03-06 09:05:10,TXN0000006536,33230.74,SUCCESS,NACH,VND0000002
PAYMENT0024058,ACC0008158,BRW0010706,2026-02-19 04:25:30,TXN0000014858,2453.59,SUCCESS,CARD,VND0000008
PAYMENT0024059,ACC0012153,BRW0010766,2026-06-01 18:51:56,TXN0000012822,13755.14,SUCCESS,UPI,VND0000006
PAYMENT0024060,ACC0013119,BRW0005027,2026-02-13 10:29:14,,101625.01,FAILED,UPI,VND0000013
PAYMENT0024061,ACC0019673,BRW0005535,2026-01-27 03:58:25,TXN0000034967,99461.14,SUCCESS,UPI,VND0000014
PAYMENT0024062,ACC0015924,BRW0001949,2026-01-23 15:32:38,TXN0000067971,127241.75,PENDING,NETBANKING,VND0000003
PAYMENT0024063,ACC0001337,BRW0007464,2026-03-28 05:16:58,TXN0000063375,5906.14,SUCCESS,CARD,VND0000002
PAYMENT0024064,ACC0009082,BRW0010462,2026-06-03 01:26:39,TXN0000033145,55967.99,FAILED,NACH,VND0000013
PAYMENT0024065,ACC0010375,BRW0009324,2026-07-04 23:07:42,TXN0000061792,148265.21,SUCCESS,UPI,VND0000003
PAYMENT0024066,ACC0017857,BRW0004711,2026-05-25 11:39:27,TXN0000037544,61821.97,SUCCESS,NETBANKING,VND0000014
PAYMENT0024067,ACC0000520,BRW0001782,2026-01-10 19:25:41,TXN0000001487,16380.96,SUCCESS,CASH,VND0000010
PAYMENT0024068,ACC0020262,BRW0001474,2026-06-03 06:36:20,TXN0000035217,44922.61,SUCCESS,NETBANKING,VND0000008
PAYMENT0024069,ACC0011762,BRW0001737,2026-01-18 21:12:22,TXN0000006161,120937.13,SUCCESS,NETBANKING,VND0000014
PAYMENT0024070,ACC0019848,BRW0008361,2026-07-22 14:43:36,TXN0000067593,114561.18,SUCCESS,NACH,VND0000014
PAYMENT0024071,ACC0005679,BRW0001326,2026-03-30 22:41:36,TXN0000008781,71904.41,SUCCESS,NACH,VND0000002
PAYMENT0024072,ACC0012952,BRW0010033,2026-02-20 09:00:52,TXN0000002814,123606.8,SUCCESS,CASH,VND0000015
PAYMENT0024073,ACC0015095,BRW0007178,2026-05-11 23:28:11,TXN0000046415,105091.47,SUCCESS,UPI,VND0000002
PAYMENT0024074,ACC0008827,BRW0002117,2026-03-30 10:35:04,TXN0000014487,49040.56,SUCCESS,CARD,VND0000005
PAYMENT0024075,ACC0012195,BRW0010106,2026-06-18 20:25:23,TXN0000020652,8524.8,SUCCESS,UPI,VND0000002
PAYMENT0024076,ACC0026135,BRW0006577,2026-06-19 18:22:25,TXN0000067527,42522.13,SUCCESS,NACH,VND0000006
PAYMENT0024077,ACC0012003,BRW0003947,2026-03-31 14:10:02,TXN0000019006,107068.25,SUCCESS,NETBANKING,VND0000012
PAYMENT0024078,ACC0017534,BRW0007205,2026-07-14 10:55:22,TXN0000003158,111697.14,SUCCESS,CASH,VND0000011
PAYMENT0024079,ACC0027554,BRW0002274,2026-02-22 14:22:35,TXN0000057847,133957.5,FAILED,CARD,VND0000010
PAYMENT0024080,ACC0007304,BRW0006890,2026-05-30 14:44:09,TXN0000060061,105711.65,PENDING,CASH,VND0000010
PAYMENT0024081,ACC0007311,BRW0005991,2026-04-05 23:14:23,TXN0000029809,94974.85,SUCCESS,NETBANKING,VND0000007
PAYMENT0024082,ACC0012614,BRW0007053,2026-06-17 08:28:18,TXN0000017778,121353.55,SUCCESS,CASH,VND0000015
PAYMENT0024083,ACC0001640,BRW0009545,2026-01-03 11:50:35,TXN0000033950,39930.06,SUCCESS,CARD,VND0000004
PAYMENT0024084,ACC0023423,BRW0011936,2026-01-25 23:05:41,TXN0000038976,94127.84,FAILED,CASH,VND0000009
PAYMENT0024085,ACC0002004,BRW0004449,2026-04-04 02:18:04,TXN0000036706,101554.46,SUCCESS,CASH,VND0000014
PAYMENT0024086,ACC0000575,BRW0001370,2026-03-16 23:15:13,TXN0000040431,7078.89,SUCCESS,CASH,VND0000011
PAYMENT0024087,ACC0000090,BRW0003015,2026-05-05 21:01:04,TXN0000038240,51352.77,SUCCESS,CASH,VND0000010
PAYMENT0024088,ACC0010814,BRW0002170,2026-06-10 07:02:55,TXN0000059429,121369.0,SUCCESS,NETBANKING,VND0000010
PAYMENT0024089,ACC0022669,BRW0006482,2026-06-20 20:09:20,TXN0000055975,69194.4,FAILED,CARD,VND0000008
PAYMENT0024090,ACC0010892,BRW0000116,2026-03-20 06:21:21,TXN0000039699,74026.03,FAILED,NACH,VND0000012
PAYMENT0024091,ACC0004395,BRW0007155,2026-04-22 00:22:34,TXN0000065868,101285.08,SUCCESS,NACH,VND0000008
PAYMENT0024092,ACC0005701,BRW0007143,2026-04-10 05:24:37,TXN0000035007,132652.31,SUCCESS,CASH,VND0000013
PAYMENT0024093,ACC0000166,BRW0003707,2026-01-17 16:54:33,TXN0000006527,73965.67,SUCCESS,CASH,VND0000013
PAYMENT0024094,ACC0024210,BRW0006860,2026-03-22 16:12:46,TXN0000025243,107014.29,PENDING,CARD,VND0000006
PAYMENT0024095,ACC0015909,BRW0005537,2026-05-15 23:32:45,TXN0000048686,3597.5,REVERSED,CASH,VND0000011
PAYMENT0024096,ACC0003450,BRW0011937,2026-07-07 19:59:19,TXN0000065817,57217.91,SUCCESS,CARD,VND0000004
PAYMENT0024097,ACC0022946,BRW0008357,2026-07-18 09:16:15,TXN0000025213,28554.49,PENDING,NETBANKING,VND0000005
PAYMENT0024098,ACC0008837,BRW0011708,2026-08-08 22:25:00,TXN0000025340,22630.71,PENDING,NETBANKING,VND0000003
PAYMENT0024099,ACC0007385,BRW0006754,2026-02-26 11:01:49,TXN0000046373,40560.63,SUCCESS,UPI,VND0000011
PAYMENT0024100,ACC0001299,BRW0002453,2026-04-12 09:05:14,TXN0000069781,145634.51,SUCCESS,CASH,VND0000002
PAYMENT0024101,ACC0002492,BRW0000338,2026-04-08 20:59:04,TXN0000046415,7571.15,PENDING,UPI,VND0000004
PAYMENT0024102,ACC0024443,BRW0003575,2026-05-09 11:07:43,TXN0000050295,88061.78,SUCCESS,CARD,VND0000001
PAYMENT0024103,ACC0021046,BRW0004144,2026-06-10 16:32:43,TXN0000065269,88662.94,SUCCESS,NACH,VND0000009
PAYMENT0024104,ACC0002346,BRW0000959,2026-02-06 05:39:39,TXN0000051546,134930.62,SUCCESS,NETBANKING,VND0000011
PAYMENT0024105,ACC0004012,BRW0001389,2026-04-16 11:28:32,TXN0000058308,29419.57,SUCCESS,NETBANKING,VND0000007
PAYMENT0024106,ACC0004820,BRW0001892,2026-01-25 19:02:01,TXN0000052136,37234.98,SUCCESS,CASH,VND0000009
PAYMENT0024107,ACC0024050,BRW0008883,2026-04-18 12:42:27,TXN0000041500,133908.62,SUCCESS,NETBANKING,VND0000006
PAYMENT0024108,ACC0027365,BRW0001273,2026-04-27 00:06:24,TXN0000037377,108280.23,SUCCESS,CARD,VND0000008
PAYMENT0024109,ACC0013444,BRW0008954,2026-01-08 06:26:13,TXN0000065677,44792.06,SUCCESS,NETBANKING,VND0000001
PAYMENT0024110,ACC0019776,BRW0004353,2026-04-10 12:59:12,TXN0000015282,28844.97,PENDING,UPI,VND0000005
PAYMENT0024111,ACC0027322,BRW0007300,2026-05-07 07:38:36,TXN0000049625,67104.78,SUCCESS,CASH,VND0000013
PAYMENT0024112,ACC0009148,BRW0006972,2026-03-01 03:12:45,TXN0000005057,97660.64,PENDING,CASH,VND0000003
PAYMENT0024113,ACC0016349,BRW0004629,2026-07-07 10:21:39,TXN0000031564,81411.53,SUCCESS,NETBANKING,VND0000005
PAYMENT0024114,ACC0017149,BRW0010987,2026-02-21 09:21:58,TXN0000051098,52719.02,FAILED,CARD,VND0000015
PAYMENT0024115,ACC0029327,BRW0009788,2026-06-11 07:54:34,TXN0000043546,57875.49,SUCCESS,CARD,VND0000014
PAYMENT0024116,ACC0008390,BRW0009598,2026-06-26 00:23:04,TXN0000057062,34472.75,PENDING,NACH,VND0000003
PAYMENT0024117,ACC0013925,BRW0001826,2026-05-20 00:08:13,TXN0000055949,57271.88,SUCCESS,CARD,VND0000007
PAYMENT0024118,ACC0015015,BRW0004226,2026-05-12 12:07:49,TXN0000057755,128506.7,SUCCESS,UPI,VND0000002
PAYMENT0024119,ACC0000231,BRW0005897,2026-06-02 14:45:42,TXN0000042908,91007.89,REVERSED,NACH,VND0000014
PAYMENT0024120,ACC0010046,BRW0007961,2026-07-28 16:17:55,TXN0000026967,121950.06,FAILED,NACH,VND0000012
PAYMENT0024121,ACC0009819,BRW0003886,2026-08-08 00:39:17,TXN0000053230,103422.02,FAILED,UPI,VND0000007
PAYMENT0024122,ACC0026387,BRW0008805,2026-05-03 22:43:22,TXN0000062812,130766.37,SUCCESS,UPI,VND0000001
PAYMENT0024123,ACC0019462,BRW0011846,2026-08-03 05:08:49,TXN0000041083,5092.24,PENDING,UPI,VND0000004
PAYMENT0024124,ACC0027290,BRW0002168,2026-06-20 01:19:02,TXN0000067378,26210.9,FAILED,UPI,VND0000004
PAYMENT0024125,ACC0014846,BRW0010957,2026-05-07 01:28:35,,141683.22,SUCCESS,NACH,VND0000001
PAYMENT0024126,ACC0023079,BRW0007928,2026-03-05 02:08:09,TXN0000062758,124951.21,SUCCESS,UPI,VND0000005
PAYMENT0024127,ACC0006603,BRW0000590,2026-07-01 08:27:34,TXN0000060645,20346.65,SUCCESS,CASH,VND0000003
PAYMENT0024128,ACC0028824,BRW0006037,2026-05-11 15:21:27,TXN0000053041,112672.58,SUCCESS,UPI,VND0000002
PAYMENT0024129,ACC0001274,BRW0004059,2026-06-05 11:25:59,TXN0000004526,47806.89,REVERSED,NACH,VND0000007
PAYMENT0024130,ACC0022516,BRW0002291,2026-05-25 13:32:32,TXN0000001987,82407.32,SUCCESS,CARD,VND0000007
PAYMENT0024131,ACC0017148,BRW0003010,2026-03-03 03:20:16,TXN0000017457,13029.08,SUCCESS,NETBANKING,VND0000013
PAYMENT0024132,ACC0015330,BRW0000786,2026-01-23 14:26:15,TXN0000036049,35424.62,SUCCESS,UPI,VND0000012
PAYMENT0024133,ACC0011895,BRW0008108,2026-07-17 08:18:43,TXN0000056603,136243.67,SUCCESS,CARD,VND0000004
PAYMENT0024134,ACC0024404,BRW0000134,2026-07-10 01:50:25,TXN0000044072,3882.51,FAILED,CARD,VND0000015
PAYMENT0024135,ACC0018989,BRW0005311,2026-04-26 16:24:32,TXN0000036381,92771.94,PENDING,CASH,VND0000013
PAYMENT0024136,ACC0013317,BRW0006484,2026-08-05 10:28:50,TXN0000005439,52347.14,SUCCESS,NETBANKING,VND0000013
PAYMENT0024137,ACC0027881,BRW0008159,2026-01-19 18:11:09,TXN0000047966,24291.03,SUCCESS,NETBANKING,VND0000001
PAYMENT0024138,ACC0009864,BRW0009897,2026-06-27 20:30:37,TXN0000036949,11587.16,FAILED,NETBANKING,VND0000012
PAYMENT0024139,ACC0026949,BRW0002410,2026-05-24 05:00:20,TXN0000069368,129640.67,PENDING,NETBANKING,VND0000012
PAYMENT0024140,ACC0016576,BRW0011546,2026-03-17 16:45:57,TXN0000010761,19686.35,SUCCESS,NACH,VND0000009
PAYMENT0024141,ACC0006734,BRW0005718,2026-02-23 16:02:25,TXN0000050084,35649.38,SUCCESS,CARD,VND0000010
PAYMENT0024142,ACC0008694,BRW0009572,2026-02-15 05:09:29,TXN0000062016,80708.0,SUCCESS,CASH,VND0000015
PAYMENT0024143,ACC0024066,BRW0004355,2026-01-13 23:49:26,TXN0000020707,29624.96,SUCCESS,NACH,VND0000013
