attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status
ATTEMPT0106831,ACC0029118,BRW0008066,2026-03-13 12:18:06,CALL0075085,AGT0000224,1,VND0000012,FAILED
ATTEMPT0106832,ACC0006312,BRW0011749,2026-03-06 15:45:20,CALL0015929,AGT0000810,2,VND0000004,NO_ANSWER
ATTEMPT0106833,ACC0002253,BRW0005939,2026-05-03 08:08:56,CALL0009007,AGT0000435,4,VND0000009,CONNECTED
ATTEMPT0106834,ACC0000237,BRW0004807,2026-07-19 02:52:39,CALL0061678,AGT0000269,1,VND0000009,NO_ANSWER
ATTEMPT0106835,ACC0027558,BRW0010613,2026-04-22 20:25:43,CALL0079250,AGT0000904,7,VND0000015,RINGING
ATTEMPT0106836,ACC0004915,BRW0007400,2026-03-09 22:18:34,CALL0041311,AGT0000553,6,VND0000013,RINGING
ATTEMPT0106837,ACC0000350,BRW0005759,2026-06-22 01:58:22,CALL0046537,AGT0000911,5,VND0000002,FAILED
ATTEMPT0106838,ACC0007289,BRW0007127,2026-04-30 05:02:24,CALL0021852,AGT0000804,5,VND0000002,NO_ANSWER
ATTEMPT0106839,ACC0022218,BRW0001483,2026-06-30 16:33:43,CALL0006134,AGT0000954,3,VND0000004,FAILED
ATTEMPT0106840,ACC0014423,BRW0001939,2026-01-07 17:26:44,CALL0044787,AGT0000246,4,VND0000014,NO_ANSWER
ATTEMPT0106841,ACC0000308,BRW0010401,2026-07-02 02:23:24,CALL0055850,AGT0000565,1,VND0000006,CONNECTED
ATTEMPT0106842,ACC0029311,BRW0008939,2026-02-11 01:49:19,CALL0038214,AGT0000778,6,VND0000001,FAILED
ATTEMPT0106843,ACC0020280,BRW0005381,2026-04-16 23:48:08,CALL0002187,AGT0000578,5,VND0000009,RINGING
ATTEMPT0106844,ACC0021144,BRW0009035,2026-03-24 18:40:20,CALL0041950,AGT0000891,4,VND0000008,BUSY
ATTEMPT0106845,ACC0016621,BRW0006789,2026-04-28 12:45:27,CALL0069305,AGT0000914,2,VND0000006,CONNECTED
ATTEMPT0106846,ACC0016747,BRW0007786,2026-03-28 11:28:02,CALL0057598,AGT0000170,3,VND0000003,NO_ANSWER
ATTEMPT0106847,ACC0023687,BRW0001565,2026-02-07 23:17:06,CALL0010124,AGT0000846,4,VND0000001,FAILED
ATTEMPT0106848,ACC0010612,BRW0004381,2026-04-11 21:26:21,CALL0040420,AGT0000703,5,VND0000010,BUSY
ATTEMPT0106849,ACC0021045,BRW0011645,2026-01-26 17:02:05,CALL0033025,AGT0000090,6,VND0000012,CONNECTED
ATTEMPT0106850,ACC0017617,BRW0009946,2026-01-09 17:27:55,CALL0024798,AGT0000866,7,VND0000012,CONNECTED
ATTEMPT0106851,ACC0026328,BRW0008714,2026-06-21 08:02:38,CALL0006137,AGT0000028,4,VND0000009,RINGING
ATTEMPT0106852,ACC0010634,BRW0008940,2026-02-07 05:39:20,CALL0065873,AGT0000369,7,VND0000009,FAILED
ATTEMPT0106853,ACC0016365,BRW0008749,2026-04-22 06:04:50,CALL0064934,AGT0000887,3,VND0000008,FAILED
ATTEMPT0106854,ACC0017731,BRW0008754,2026-01-06 01:54:03,CALL0042756,AGT0000500,6,VND0000009,FAILED
ATTEMPT0106855,ACC0023530,BRW0011400,2026-05-12 11:12:45,CALL0059633,AGT0000332,3,VND0000002,FAILED
ATTEMPT0106856,ACC0002954,BRW0006802,2026-02-01 11:32:56,CALL0044000,AGT0000700,2,VND0000011,RINGING
ATTEMPT0106857,ACC0022190,BRW0010497,2026-02-22 11:56:52,CALL0060829,AGT0000282,2,VND0000007,BUSY
ATTEMPT0106858,ACC0012683,BRW0011397,2026-03-18 08:48:09,CALL0001790,AGT0000551,2,VND0000002,CONNECTED
ATTEMPT0106859,ACC0000662,BRW0001723,2026-04-30 18:59:20,CALL0008079,AGT0000683,1,VND0000009,FAILED
ATTEMPT0106860,ACC0012087,BRW0006747,2026-03-23 17:27:45,CALL0021580,AGT0000192,6,VND0000011,NO_ANSWER
ATTEMPT0106861,ACC0011627,BRW0006478,2026-07-15 21:59:39,CALL0001687,AGT0000986,2,VND0000006,RINGING
ATTEMPT0106862,ACC0011362,BRW0006361,2026-05-03 21:14:57,CALL0019347,AGT0000159,7,VND0000013,FAILED
ATTEMPT0106863,ACC0015478,BRW0003713,2026-01-19 15:16:45,CALL0041196,AGT0000274,7,VND0000012,CONNECTED
ATTEMPT0106864,ACC0007451,BRW0005011,2026-01-14 16:46:52,CALL0006353,AGT0000152,1,VND0000006,CONNECTED
ATTEMPT0106865,ACC0026018,BRW0010717,2026-05-10 16:28:55,CALL0065581,AGT0000495,6,VND0000010,NO_ANSWER
ATTEMPT0106866,ACC0014510,BRW0007819,2026-04-29 06:49:55,CALL0044577,AGT0000157,1,VND0000002,RINGING
ATTEMPT0106867,ACC0011451,BRW0002229,2026-07-13 18:42:38,CALL0022474,AGT0000650,3,VND0000005,NO_ANSWER
ATTEMPT0106868,ACC0013893,BRW0003276,2026-06-26 17:45:37,CALL0005298,AGT0000348,6,VND0000014,FAILED
ATTEMPT0106869,ACC0021879,BRW0003095,2026-07-06 18:17:33,CALL0050050,AGT0000732,2,VND0000001,NO_ANSWER
ATTEMPT0106870,ACC0002065,BRW0004171,2026-05-14 12:31:23,CALL0021422,AGT0000949,5,VND0000003,RINGING
ATTEMPT0106871,ACC0009403,BRW0008562,2026-08-03 12:28:48,CALL0075416,AGT0000473,6,VND0000006,NO_ANSWER
ATTEMPT0106872,ACC0028746,BRW0002856,2026-07-09 05:41:36,CALL0085151,AGT0000015,2,VND0000001,NO_ANSWER
ATTEMPT0106873,ACC0029354,BRW0005211,2026-06-03 22:15:28,CALL0036244,AGT0000189,7,VND0000006,RINGING
ATTEMPT0106874,ACC0003938,BRW0001152,2026-04-01 18:06:46,CALL0015724,AGT0000663,2,VND0000013,CONNECTED
ATTEMPT0106875,ACC0007038,BRW0011032,2026-07-01 12:31:15,CALL0056589,AGT0000306,3,VND0000012,FAILED
ATTEMPT0106876,ACC0010253,BRW0006004,2026-04-04 18:24:31,CALL0084843,AGT0000809,5,VND0000003,BUSY
ATTEMPT0106877,ACC0008816,BRW0010900,2026-06-30 09:30:31,CALL0063345,AGT0000639,7,VND0000014,CONNECTED
ATTEMPT0106878,ACC0022147,BRW0009725,2026-01-01 18:25:03,CALL0035335,AGT0000865,1,VND0000010,CONNECTED
ATTEMPT0106879,ACC0023372,BRW0005146,2026-07-03 04:14:07,CALL0006045,AGT0000070,2,VND0000011,NO_ANSWER
ATTEMPT0106880,ACC0019293,BRW0001569,2026-01-04 19:39:42,CALL0038264,AGT0000378,2,VND0000002,FAILED
ATTEMPT0106881,ACC0026098,BRW0007504,2026-02-22 03:22:51,CALL0024997,AGT0000415,7,VND0000001,FAILED
ATTEMPT0106882,ACC0008222,BRW0008767,2026-03-07 19:22:42,CALL0005235,AGT0000374,5,VND0000015,NO_ANSWER
ATTEMPT0106883,ACC0003915,BRW0001743,2026-07-25 13:36:31,CALL0031379,AGT0000311,1,VND0000012,NO_ANSWER
ATTEMPT0106884,ACC0008121,BRW0003521,2026-03-20 13:01:45,CALL0069847,AGT0000469,4,VND0000012,BUSY
ATTEMPT0106885,ACC0026554,BRW0008608,2026-07-18 16:39:38,CALL0047949,AGT0000384,3,VND0000001,CONNECTED
ATTEMPT0106886,ACC0018547,BRW0003533,2026-05-21 19:24:32,CALL0066116,AGT0000609,4,VND0000006,RINGING
ATTEMPT0106887,ACC0020321,BRW0004013,2026-02-01 01:28:32,CALL0044974,AGT0000148,7,VND0000013,BUSY
ATTEMPT0106888,ACC0013699,BRW0000970,2026-03-06 22:54:46,CALL0005516,AGT0000964,5,VND0000005,BUSY
ATTEMPT0106889,ACC0001464,BRW0005782,2026-01-18 04:32:22,CALL0037638,AGT0000732,3,VND0000002,NO_ANSWER
ATTEMPT0106890,ACC0025323,BRW0002253,2026-05-19 14:40:45,CALL0013344,AGT0000883,3,VND0000006,FAILED
ATTEMPT0106891,ACC0003026,BRW0005170,2026-08-06 01:26:13,CALL0026937,AGT0000248,1,VND0000009,BUSY
ATTEMPT0106892,ACC0003682,BRW0000556,2026-03-06 07:05:34,CALL0004751,AGT0000381,5,VND0000005,CONNECTED
ATTEMPT0106893,ACC0006967,BRW0002990,2026-02-09 13:01:42,CALL0028434,AGT0000882,3,VND0000014,RINGING
ATTEMPT0106894,ACC0005221,BRW0004498,2026-03-02 14:00:20,CALL0089704,AGT0000745,2,VND0000010,BUSY
ATTEMPT0106895,ACC0021444,BRW0001055,2026-03-08 15:31:31,CALL0081728,AGT0000768,6,VND0000012,FAILED
ATTEMPT0106896,ACC0022751,BRW0010775,2026-05-01 09:09:49,CALL0003790,AGT0000812,5,VND0000006,RINGING
ATTEMPT0106897,ACC0003494,BRW0011109,2026-02-11 08:42:08,CALL0039488,AGT0000697,7,VND0000003,NO_ANSWER
ATTEMPT0106898,ACC0012668,BRW0002048,2026-03-02 17:08:18,CALL0075060,AGT0000413,2,VND0000015,FAILED
ATTEMPT0106899,ACC0022895,BRW0004925,2026-03-30 22:43:32,CALL0046653,AGT0000707,2,VND0000011,CONNECTED
ATTEMPT0106900,ACC0025327,BRW0011395,2026-04-17 23:28:01,CALL0077126,AGT0000751,7,VND0000014,FAILED
ATTEMPT0106901,ACC0003495,BRW0002191,2026-05-29 05:28:34,CALL0019330,AGT0000892,3,VND0000013,FAILED
ATTEMPT0106902,ACC0013538,BRW0008302,2026-03-14 12:45:18,CALL0051190,AGT0000703,7,VND0000003,FAILED
ATTEMPT0106903,ACC0018438,BRW0011403,2026-01-29 10:45:12,CALL0070306,AGT0000613,1,VND0000015,CONNECTED
ATTEMPT0106904,ACC0015792,BRW0010775,2026-06-04 08:33:17,CALL0007228,AGT0000787,6,VND0000013,NO_ANSWER
ATTEMPT0106905,ACC0018880,BRW0010174,2026-07-09 08:42:36,CALL0036854,AGT0000005,4,VND0000002,FAILED
ATTEMPT0106906,ACC0008788,BRW0003196,2026-06-04 12:06:17,CALL0076845,AGT0000247,5,VND0000001,BUSY
ATTEMPT0106907,ACC0020491,BRW0003001,2026-03-18 14:25:39,CALL0083203,AGT0000686,3,VND0000001,NO_ANSWER
ATTEMPT0106908,ACC0019356,BRW0009822,2026-01-12 14:54:23,CALL0059304,AGT0000412,2,VND0000003,RINGING
ATTEMPT0106909,ACC0009842,BRW0009695,2026-04-10 08:23:05,CALL0071958,AGT0000332,7,VND0000014,NO_ANSWER
ATTEMPT0106910,ACC0026788,BRW0006046,2026-01-13 06:15:41,CALL0067744,AGT0000491,7,VND0000001,FAILED
ATTEMPT0106911,ACC0004710,BRW0002183,2026-06-10 06:57:48,CALL0012568,AGT0000523,1,,BUSY
ATTEMPT0106912,ACC0018735,BRW0001218,2026-05-15 19:36:35,CALL0056923,AGT0000472,3,VND0000007,FAILED
ATTEMPT0106913,ACC0016326,BRW0008804,2026-05-24 15:05:59,CALL0074913,AGT0000279,6,VND0000002,NO_ANSWER
ATTEMPT0106914,ACC0012296,BRW0006557,2026-07-01 02:01:17,CALL0042513,AGT0000095,4,VND0000001,BUSY
ATTEMPT0106915,ACC0007380,BRW0003342,2026-03-10 02:07:45,CALL0043612,AGT0000214,6,VND0000005,BUSY
ATTEMPT0106916,ACC0008821,BRW0001365,2026-05-31 02:51:51,CALL0031864,AGT0000447,5,VND0000013,BUSY
ATTEMPT0106917,ACC0026449,BRW0009364,2026-01-09 05:24:56,CALL0053756,AGT0000234,5,VND0000005,RINGING
ATTEMPT0106918,ACC0020334,BRW0002719,2026-06-17 11:47:17,CALL0058643,AGT0000706,6,VND0000015,CONNECTED
ATTEMPT0106919,ACC0003874,BRW0010708,2026-07-19 07:43:11,CALL0088345,AGT0000060,6,VND0000005,RINGING
ATTEMPT0106920,ACC0017214,BRW0009515,2026-02-21 00:21:12,CALL0046637,AGT0000878,5,VND0000003,RINGING
ATTEMPT0106921,ACC0013077,BRW0010415,2026-04-03 05:45:04,CALL0034927,AGT0000751,5,VND0000005,CONNECTED
ATTEMPT0106922,ACC0024255,BRW0002355,2026-06-18 08:58:52,CALL0075430,AGT0000738,1,VND0000013,BUSY
ATTEMPT0106923,ACC0026970,BRW0000470,2026-04-18 01:12:24,CALL0036484,AGT0000308,6,VND0000007,BUSY
ATTEMPT0106924,ACC0021132,BRW0010064,2026-01-19 05:13:36,CALL0026505,AGT0000263,2,VND0000005,RINGING
ATTEMPT0106925,ACC0027482,BRW0000111,2026-04-12 11:05:09,CALL0012174,AGT0000658,3,,BUSY
ATTEMPT0106926,ACC0028313,BRW0008649,2026-06-13 16:35:45,CALL0033793,AGT0000096,5,VND0000011,CONNECTED
ATTEMPT0106927,ACC0006073,BRW0009376,2026-02-06 00:58:30,CALL0019150,AGT0000168,4,VND0000005,CONNECTED
ATTEMPT0106928,ACC0028215,BRW0003051,2026-05-07 19:13:49,CALL0066694,AGT0000316,3,VND0000003,CONNECTED
ATTEMPT0106929,ACC0022323,BRW0010044,2026-02-24 14:22:25,CALL0002822,AGT0000485,1,VND0000014,RINGING
ATTEMPT0106930,ACC0005059,BRW0011660,2026-03-31 10:01:45,CALL0085716,AGT0000115,7,VND0000008,NO_ANSWER
ATTEMPT0106931,ACC0024490,BRW0011744,2026-04-14 04:45:35,CALL0054511,AGT0000578,6,,NO_ANSWER
ATTEMPT0106932,ACC0005234,BRW0006403,2026-06-09 02:01:03,CALL0042237,AGT0000368,7,VND0000008,CONNECTED
ATTEMPT0106933,ACC0010015,BRW0002330,2026-07-02 05:52:09,CALL0058639,AGT0000014,7,VND0000002,CONNECTED
ATTEMPT0106934,ACC0029050,BRW0003274,2026-07-28 02:15:36,CALL0006325,AGT0000056,4,VND0000004,CONNECTED
ATTEMPT0106935,ACC0003504,BRW0004831,2026-07-15 15:32:27,CALL0006038,AGT0000077,4,VND0000013,FAILED
ATTEMPT0106936,ACC0015882,BRW0003388,2026-05-08 02:55:29,CALL0076490,AGT0000604,6,VND0000011,NO_ANSWER
ATTEMPT0106937,ACC0009105,BRW0004037,2026-05-24 01:41:42,CALL0066842,AGT0000361,2,VND0000001,FAILED
ATTEMPT0106938,ACC0022976,BRW0010816,2026-04-02 23:53:02,CALL0089233,AGT0000660,5,VND0000004,RINGING
ATTEMPT0106939,ACC0018404,BRW0009307,2026-04-01 13:54:21,CALL0061908,AGT0000997,1,VND0000009,NO_ANSWER
ATTEMPT0106940,ACC0002895,BRW0002308,2026-04-29 14:57:22,CALL0086944,AGT0000942,4,VND0000012,CONNECTED
ATTEMPT0106941,ACC0011267,BRW0011909,2026-02-14 13:08:01,CALL0035794,AGT0000651,4,,NO_ANSWER
ATTEMPT0106942,ACC0019011,BRW0002195,2026-03-27 01:39:01,CALL0045053,AGT0000356,5,VND0000002,BUSY
ATTEMPT0106943,ACC0026756,BRW0001042,2026-01-05 16:09:24,CALL0017221,AGT0000827,6,VND0000001,CONNECTED
ATTEMPT0106944,ACC0014698,BRW0006374,2026-02-04 07:38:01,CALL0062062,AGT0000491,1,VND0000015,RINGING
ATTEMPT0106945,ACC0005002,BRW0005255,2026-05-30 22:48:32,CALL0029214,AGT0000231,6,VND0000006,BUSY
ATTEMPT0106946,ACC0015785,BRW0000575,2026-01-07 02:08:09,CALL0081430,AGT0000068,7,VND0000007,RINGING
ATTEMPT0106947,ACC0015329,BRW0007717,2026-03-26 05:12:15,CALL0033532,AGT0000342,4,VND0000008,RINGING
ATTEMPT0106948,ACC0021317,BRW0010112,2026-04-11 06:25:13,CALL0039578,AGT0000396,7,VND0000005,RINGING
ATTEMPT0106949,ACC0015336,BRW0007143,2026-04-09 00:36:52,CALL0006544,AGT0000882,3,VND0000007,FAILED
ATTEMPT0106950,ACC0024175,BRW0011120,2026-02-07 00:08:50,CALL0042318,AGT0000451,4,VND0000013,RINGING
ATTEMPT0106951,ACC0028599,BRW0000173,2026-01-05 12:05:36,CALL0010420,AGT0000332,5,VND0000013,FAILED
ATTEMPT0106952,ACC0026035,BRW0008730,2026-04-18 22:06:23,CALL0004292,AGT0000082,2,VND0000003,RINGING
ATTEMPT0106953,ACC0029389,BRW0005316,2026-06-12 18:23:52,CALL0082776,AGT0000683,2,VND0000013,CONNECTED
ATTEMPT0106954,ACC0014771,BRW0000606,2026-04-19 16:03:30,CALL0005690,AGT0000640,2,VND0000001,CONNECTED
ATTEMPT0106955,ACC0019509,BRW0005044,2026-07-30 16:45:13,CALL0008908,AGT0000768,6,VND0000009,RINGING
ATTEMPT0106956,ACC0021587,BRW0008128,2026-03-24 17:49:03,CALL0062915,AGT0000072,2,VND0000003,BUSY
ATTEMPT0106957,ACC0025814,BRW0007029,2026-01-19 02:44:31,CALL0001332,AGT0000951,4,VND0000012,CONNECTED
ATTEMPT0106958,ACC0002382,BRW0005440,2026-02-24 10:29:59,CALL0031160,AGT0000492,5,VND0000014,NO_ANSWER
ATTEMPT0106959,ACC0020558,BRW0003922,2026-04-08 09:29:15,CALL0081097,AGT0000608,1,VND0000012,CONNECTED
ATTEMPT0106960,ACC0025397,BRW0006808,2026-03-02 10:00:51,CALL0017000,AGT0000534,5,VND0000007,RINGING
ATTEMPT0106961,ACC0027557,BRW0002424,2026-06-06 13:06:06,CALL0018555,AGT0000467,1,VND0000001,FAILED
ATTEMPT0106962,ACC0002807,BRW0000973,2026-02-11 00:32:16,CALL0041366,AGT0000781,6,VND0000001,NO_ANSWER
ATTEMPT0106963,ACC0008941,BRW0002804,2026-04-01 07:12:55,CALL0000057,AGT0000818,3,VND0000011,RINGING
ATTEMPT0106964,ACC0011828,BRW0010777,2026-02-19 15:21:54,CALL0024281,AGT0000913,4,,FAILED
ATTEMPT0106965,ACC0010140,BRW0006364,2026-01-28 13:10:10,CALL0076181,AGT0000624,4,VND0000004,BUSY
ATTEMPT0106966,ACC0014384,BRW0000266,2026-06-06 13:49:12,CALL0035110,AGT0000787,7,VND0000002,CONNECTED
ATTEMPT0106967,ACC0004730,BRW0011008,2026-04-18 01:14:36,CALL0054631,AGT0000067,6,VND0000014,CONNECTED
ATTEMPT0106968,ACC0021848,BRW0003284,2026-07-11 23:19:23,CALL0039083,AGT0000195,6,VND0000013,BUSY
ATTEMPT0106969,ACC0028138,BRW0008333,2026-03-29 02:27:24,CALL0015626,AGT0000909,4,VND0000014,RINGING
ATTEMPT0106970,ACC0008680,BRW0007061,2026-06-06 13:20:06,CALL0049873,AGT0000599,6,VND0000004,CONNECTED
ATTEMPT0106971,ACC0005065,BRW0010250,2026-02-22 02:01:29,CALL0013537,AGT0000576,4,VND0000015,NO_ANSWER
ATTEMPT0106972,ACC0004776,BRW0009286,2026-04-13 22:06:53,CALL0010257,AGT0000709,6,VND0000009,CONNECTED
ATTEMPT0106973,ACC0014327,BRW0004149,2026-06-17 23:47:47,CALL0086232,AGT0000088,7,VND0000014,BUSY
ATTEMPT0106974,ACC0009101,BRW0009416,2026-02-19 12:28:24,CALL0005169,AGT0000309,6,VND0000011,CONNECTED
ATTEMPT0106975,ACC0027382,BRW0004201,2026-03-05 23:51:58,CALL0075918,AGT0000315,3,VND0000011,RINGING
ATTEMPT0106976,ACC0000235,BRW0011484,2026-03-15 00:00:44,CALL0009645,AGT0000724,6,VND0000005,BUSY
ATTEMPT0106977,ACC0024923,BRW0011844,2026-03-03 00:40:58,CALL0080589,AGT0000449,2,VND0000004,CONNECTED
ATTEMPT0106978,ACC0005797,BRW0009066,2026-05-02 21:26:56,CALL0021387,AGT0000670,4,VND0000009,RINGING
ATTEMPT0106979,ACC0003108,BRW0002108,2026-05-18 12:37:48,CALL0054201,AGT0000697,6,VND0000001,CONNECTED
ATTEMPT0106980,ACC0025141,BRW0004645,2026-04-06 16:30:23,CALL0086109,AGT0000847,7,VND0000009,CONNECTED
ATTEMPT0106981,ACC0017734,BRW0005789,2026-06-23 23:22:11,CALL0013429,AGT0000721,5,VND0000008,CONNECTED
ATTEMPT0106982,ACC0011084,BRW0002547,2026-05-26 06:22:28,CALL0072958,AGT0000495,2,VND0000006,CONNECTED
ATTEMPT0106983,ACC0026297,BRW0000124,2026-05-27 10:46:05,CALL0086134,AGT0000659,3,VND0000012,RINGING
ATTEMPT0106984,ACC0014034,BRW0009128,2026-03-11 03:37:56,CALL0064843,AGT0000408,1,VND0000010,FAILED
ATTEMPT0106985,ACC0000184,BRW0008748,2026-04-08 09:58:36,CALL0056335,AGT0000738,2,VND0000007,CONNECTED
ATTEMPT0106986,ACC0022256,BRW0005688,2026-03-20 09:13:22,CALL0050273,AGT0000788,5,VND0000012,CONNECTED
ATTEMPT0106987,ACC0012148,BRW0011701,2026-01-04 12:28:59,CALL0075117,AGT0000721,6,VND0000015,RINGING
ATTEMPT0106988,ACC0002384,BRW0011890,2026-03-14 15:12:19,CALL0006860,AGT0000581,7,VND0000012,BUSY
ATTEMPT0106989,ACC0014753,BRW0000487,2026-02-08 21:50:27,CALL0054426,AGT0000160,5,VND0000002,NO_ANSWER
ATTEMPT0106990,ACC0009166,BRW0009593,2026-05-21 05:10:48,CALL0059386,AGT0000332,1,VND0000012,FAILED
ATTEMPT0106991,ACC0011317,BRW0003379,2026-07-16 02:44:52,CALL0042225,AGT0000621,3,VND0000010,RINGING
ATTEMPT0106992,ACC0003265,BRW0004032,2026-05-24 10:24:37,CALL0048982,AGT0000727,4,VND0000015,FAILED
ATTEMPT0106993,ACC0028701,BRW0001812,2026-08-01 12:27:47,CALL0008571,AGT0000101,6,VND0000004,CONNECTED
ATTEMPT0106994,ACC0028544,BRW0005261,2026-06-21 17:59:51,CALL0018194,AGT0000252,7,VND0000009,CONNECTED
ATTEMPT0106995,ACC0009660,BRW0001627,2026-04-11 00:35:12,CALL0022525,AGT0000294,2,VND0000004,RINGING
ATTEMPT0106996,ACC0021395,BRW0010846,2026-05-06 10:12:10,CALL0078759,AGT0000327,5,VND0000004,BUSY
ATTEMPT0106997,ACC0001490,BRW0002038,2026-01-15 13:03:49,CALL0053686,AGT0000968,6,VND0000013,RINGING
ATTEMPT0106998,ACC0018940,BRW0008320,2026-03-03 20:40:50,CALL0075614,AGT0000220,5,VND0000005,CONNECTED
ATTEMPT0106999,ACC0024528,BRW0003383,2026-01-14 20:28:55,CALL0035639,AGT0000515,2,VND0000014,RINGING
ATTEMPT0107000,ACC0016660,BRW0003586,2026-01-06 05:22:18,CALL0023379,AGT0000542,3,VND0000002,RINGING
ATTEMPT0107001,ACC0023158,BRW0003727,2026-02-14 11:43:49,CALL0060102,AGT0000434,2,VND0000006,NO_ANSWER
ATTEMPT0107002,ACC0016604,BRW0009705,2026-05-29 03:58:58,CALL0032624,AGT0000960,7,VND0000001,FAILED
ATTEMPT0107003,ACC0008327,BRW0003831,2026-07-06 14:01:11,CALL0037997,AGT0000635,2,VND0000013,BUSY
ATTEMPT0107004,ACC0021608,BRW0010487,2026-05-02 23:44:24,CALL0039807,AGT0000400,5,,CONNECTED
ATTEMPT0107005,ACC0006267,BRW0005888,2026-01-30 06:39:16,CALL0018299,AGT0000054,3,VND0000002,CONNECTED
ATTEMPT0107006,ACC0011059,BRW0006165,2026-02-28 00:43:48,CALL0008207,AGT0000382,7,VND0000011,CONNECTED
ATTEMPT0107007,ACC0003435,BRW0005607,2026-07-15 02:32:50,CALL0019628,AGT0000193,3,VND0000007,CONNECTED
ATTEMPT0107008,ACC0028553,BRW0005392,2026-05-08 08:06:13,CALL0018815,AGT0000073,1,VND0000014,FAILED
ATTEMPT0107009,ACC0010288,BRW0005223,2026-01-11 12:05:05,CALL0061260,AGT0000226,6,VND0000014,FAILED
ATTEMPT0107010,ACC0027390,BRW0007114,2026-05-23 04:10:23,CALL0086853,AGT0000891,4,VND0000006,CONNECTED
ATTEMPT0107011,ACC0005232,BRW0007513,2026-05-23 12:24:52,CALL0040165,AGT0000418,7,VND0000012,RINGING
ATTEMPT0107012,ACC0010552,BRW0007316,2026-05-17 18:34:12,CALL0012123,AGT0000339,4,VND0000014,FAILED
ATTEMPT0107013,ACC0022875,BRW0011706,2026-01-04 22:50:55,CALL0013426,AGT0000884,6,VND0000002,BUSY
ATTEMPT0107014,ACC0028370,BRW0007974,2026-02-17 05:08:14,CALL0027640,AGT0000059,6,VND0000004,RINGING
ATTEMPT0107015,ACC0012632,BRW0010362,2026-03-03 02:12:40,CALL0011981,AGT0000557,2,VND0000003,NO_ANSWER
ATTEMPT0107016,ACC0028486,BRW0009252,2026-07-10 14:09:21,CALL0015491,AGT0000479,7,VND0000006,BUSY
ATTEMPT0107017,ACC0026142,BRW0005039,2026-05-24 11:46:08,CALL0010105,AGT0000106,4,VND0000001,RINGING
ATTEMPT0107018,ACC0022618,BRW0006935,2026-03-29 02:30:21,CALL0062445,AGT0000117,2,VND0000007,CONNECTED
ATTEMPT0107019,ACC0022174,BRW0011360,2026-02-03 01:56:21,CALL0025018,AGT0000718,7,VND0000011,FAILED
ATTEMPT0107020,ACC0029089,BRW0002831,2026-02-11 11:32:02,CALL0059402,AGT0000237,2,VND0000015,NO_ANSWER
ATTEMPT0107021,ACC0013926,BRW0011899,2026-06-24 04:17:41,CALL0036158,AGT0000334,4,VND0000008,CONNECTED
ATTEMPT0107022,ACC0021698,BRW0011632,2026-07-19 07:20:39,CALL0030482,AGT0000891,2,VND0000005,BUSY
ATTEMPT0107023,ACC0022886,BRW0010761,2026-01-25 17:27:25,CALL0011202,AGT0000141,4,VND0000006,BUSY
ATTEMPT0107024,ACC0019317,BRW0010772,2026-06-07 16:19:55,CALL0012625,AGT0000422,2,VND0000003,CONNECTED
ATTEMPT0107025,ACC0011171,BRW0003822,2026-01-10 03:00:26,CALL0053563,AGT0000673,5,VND0000015,FAILED
ATTEMPT0107026,ACC0013357,BRW0005319,2026-03-10 11:55:21,CALL0017648,AGT0000519,2,VND0000002,RINGING
ATTEMPT0107027,ACC0023801,BRW0010504,2026-02-09 08:49:08,CALL0022317,AGT0000329,3,VND0000005,NO_ANSWER
ATTEMPT0107028,ACC0017187,BRW0007211,2026-07-22 07:46:06,CALL0089466,AGT0000299,7,VND0000005,FAILED
ATTEMPT0107029,ACC0005534,BRW0009589,2026-07-25 05:44:22,CALL0086543,AGT0000075,1,VND0000013,CONNECTED
ATTEMPT0107030,ACC0003164,BRW0009354,2026-04-25 11:49:36,CALL0040857,AGT0000684,5,VND0000010,CONNECTED
ATTEMPT0107031,ACC0003662,BRW0009613,2026-02-21 02:10:49,CALL0022659,AGT0000286,6,VND0000012,NO_ANSWER
ATTEMPT0107032,ACC0011150,BRW0004285,2026-01-27 08:28:26,CALL0036976,AGT0000518,2,VND0000008,BUSY
ATTEMPT0107033,ACC0025676,BRW0011481,2026-02-04 20:37:54,CALL0088683,AGT0000655,7,VND0000008,CONNECTED
ATTEMPT0107034,ACC0020421,BRW0006127,2026-03-16 11:05:49,CALL0020591,AGT0000618,7,,BUSY
ATTEMPT0107035,ACC0016092,BRW0002129,2026-08-05 13:29:33,CALL0040698,AGT0000610,3,VND0000005,BUSY
ATTEMPT0107036,ACC0020665,BRW0004852,2026-04-06 10:17:09,CALL0027091,AGT0000714,4,VND0000009,RINGING
ATTEMPT0107037,ACC0018829,BRW0011294,2026-06-22 21:52:29,CALL0080656,AGT0000570,3,VND0000015,RINGING
ATTEMPT0107038,ACC0022805,BRW0004856,2026-05-11 05:28:29,CALL0029486,AGT0000642,7,VND0000008,RINGING
ATTEMPT0107039,ACC0007945,BRW0001247,2026-04-10 17:00:04,CALL0034568,AGT0000437,2,VND0000005,CONNECTED
ATTEMPT0107040,ACC0026824,BRW0008478,2026-05-24 15:02:16,CALL0074652,AGT0000677,1,VND0000002,RINGING
ATTEMPT0107041,ACC0028819,BRW0000200,2026-05-23 09:20:41,CALL0033186,AGT0000335,1,VND0000005,FAILED
