disposition_id,account_id,borrower_id,event_at,call_id,agent_id,disposition_code,disposition_version
DISPOSITION0025122,ACC0021703,BRW0011313,2026-07-16 11:24:10,CALL0059547,AGT0000169,PTP_BROKEN,v1
DISPOSITION0025123,ACC0024598,BRW0001760,2026-05-08 17:24:52,CALL0039885,AGT0000802,REFUSED,v2
DISPOSITION0025124,ACC0015123,BRW0008718,2026-04-26 00:59:17,CALL0033945,AGT0000869,DISPUTE,v1
DISPOSITION0025125,ACC0028462,BRW0004078,2026-04-26 18:44:44,CALL0004910,AGT0000559,CALLBACK,v1
DISPOSITION0025126,ACC0022086,BRW0003937,2026-05-22 09:52:40,CALL0085437,AGT0000408,NO_CONTACT,legacy
DISPOSITION0025127,ACC0028717,BRW0000590,2026-01-13 04:42:29,CALL0026203,AGT0000617,PTP_BROKEN,v1
DISPOSITION0025128,ACC0012942,BRW0009358,2026-05-11 05:58:19,CALL0074310,AGT0000004,PTP_BROKEN,v2
DISPOSITION0025129,ACC0026121,BRW0003827,2026-03-08 23:28:25,CALL0009478,AGT0000842,CALLBACK,v1
DISPOSITION0025130,ACC0021199,BRW0007497,2026-06-04 01:47:34,CALL0020765,AGT0000877,PAID,v2
DISPOSITION0025131,ACC0002076,BRW0011296,2026-01-05 07:10:07,CALL0066644,AGT0000922,NO_CONTACT,v2
DISPOSITION0025132,ACC0017968,BRW0010579,2026-04-14 21:24:59,CALL0011421,AGT0000808,PTP,v2
DISPOSITION0025133,ACC0003782,BRW0001571,2026-05-27 06:27:57,CALL0078569,AGT0000573,PAID,legacy
DISPOSITION0025134,ACC0017869,BRW0003845,2026-07-09 00:06:34,CALL0012959,AGT0000348,PTP,v1
DISPOSITION0025135,ACC0012297,BRW0000551,2026-06-25 22:38:42,CALL0085056,AGT0000920,NO_CONTACT,v1
DISPOSITION0025136,ACC0014499,BRW0006304,2026-03-28 14:13:45,CALL0007713,AGT0000268,REFUSED,v2
DISPOSITION0025137,ACC0027474,BRW0000912,2026-06-17 00:32:23,CALL0050919,AGT0000835,DISPUTE,v1
DISPOSITION0025138,ACC0017315,BRW0009421,2026-01-03 06:55:01,CALL0034644,AGT0000538,PTP,v2
DISPOSITION0025139,ACC0015367,BRW0011913,2026-03-12 21:30:23,CALL0008639,AGT0000696,PROMISE_TO_PAY,legacy
DISPOSITION0025140,ACC0021168,BRW0008630,2026-01-09 14:46:06,CALL0006218,AGT0000327,REFUSED,v2
DISPOSITION0025141,ACC0011971,BRW0000515,2026-02-11 21:05:20,CALL0028150,AGT0000579,PAID,legacy
DISPOSITION0025142,ACC0011989,BRW0000260,2026-01-14 17:34:35,CALL0042361,AGT0000419,WRONG_NUMBER,v2
DISPOSITION0025143,ACC0017177,BRW0004141,2026-05-23 15:44:00,CALL0018268,AGT0000972,WRONG_NUMBER,v2
DISPOSITION0025144,ACC0005804,BRW0010367,2026-04-15 16:31:21,CALL0036004,AGT0000516,PTP_BROKEN,v2
DISPOSITION0025145,ACC0002431,BRW0002635,2026-08-08 12:31:43,CALL0030860,AGT0000217,WRONG_NUMBER,legacy
DISPOSITION0025146,ACC0018790,BRW0003554,2026-05-16 21:31:34,CALL0015551,AGT0000211,PROMISE_TO_PAY,legacy
DISPOSITION0025147,ACC0022282,BRW0006901,2026-03-27 23:29:23,CALL0030895,AGT0000418,PAID,v1
DISPOSITION0025148,ACC0022029,BRW0011821,2026-06-23 18:31:13,CALL0073403,AGT0000362,PTP_BROKEN,v2
DISPOSITION0025149,ACC0008415,BRW0006209,2026-01-14 08:28:22,CALL0089534,AGT0000240,CALLBACK,legacy
DISPOSITION0025150,ACC0012567,BRW0006066,2026-02-18 00:10:28,CALL0072715,AGT0000327,NO_CONTACT,legacy
DISPOSITION0025151,ACC0003779,BRW0005295,2026-01-11 05:09:59,CALL0062486,AGT0000109,DISPUTE,v1
DISPOSITION0025152,ACC0016451,BRW0010371,2026-07-26 00:44:19,CALL0009644,AGT0000946,CALLBACK,legacy
DISPOSITION0025153,ACC0009370,BRW0002882,2026-06-19 03:12:24,CALL0014342,AGT0000030,REFUSED,v1
DISPOSITION0025154,ACC0018382,BRW0000564,2026-03-11 23:01:27,CALL0018949,AGT0000526,PTP,v1
DISPOSITION0025155,ACC0001972,BRW0011059,2026-04-18 11:40:17,CALL0064593,AGT0000182,REFUSED,v1
DISPOSITION0025156,ACC0022852,BRW0004197,2026-07-13 18:35:45,CALL0086895,AGT0000500,WRONG_NUMBER,v1
DISPOSITION0025157,ACC0006024,BRW0001174,2026-06-19 20:13:44,CALL0071969,AGT0000473,WRONG_NUMBER,v1
DISPOSITION0025158,ACC0018880,BRW0005274,2026-01-14 04:28:33,CALL0050580,AGT0000503,NO_CONTACT,legacy
DISPOSITION0025159,ACC0007086,BRW0001694,2026-07-11 10:44:30,CALL0002105,AGT0000458,PROMISE_TO_PAY,v2
DISPOSITION0025160,ACC0022442,BRW0003105,2026-03-07 17:50:48,CALL0028906,AGT0000105,CALLBACK,v2
DISPOSITION0025161,ACC0004643,BRW0009590,2026-02-23 09:09:46,CALL0077587,AGT0000539,DISPUTE,legacy
DISPOSITION0025162,ACC0007876,BRW0000776,2026-07-17 09:42:16,CALL0084257,AGT0000869,REFUSED,v1
DISPOSITION0025163,ACC0023441,BRW0001703,2026-04-21 03:12:07,CALL0087236,AGT0000328,DISPUTE,v1
DISPOSITION0025164,ACC0008234,BRW0000625,2026-05-18 11:48:44,CALL0018995,AGT0000816,PTP_BROKEN,v2
DISPOSITION0025165,ACC0013299,BRW0006123,2026-02-06 05:04:28,CALL0033919,AGT0000006,NO_CONTACT,v1
DISPOSITION0025166,ACC0029225,BRW0006996,2026-05-20 20:41:00,CALL0032628,AGT0000290,NO_CONTACT,v2
DISPOSITION0025167,ACC0026263,BRW0011080,2026-04-26 00:47:12,CALL0068506,AGT0000674,NO_CONTACT,legacy
DISPOSITION0025168,ACC0020310,BRW0006828,2026-02-04 05:29:12,CALL0002220,AGT0000662,DISPUTE,v2
DISPOSITION0025169,ACC0019704,BRW0011874,2026-05-11 22:35:10,CALL0054419,AGT0000171,DISPUTE,v1
DISPOSITION0025170,ACC0006329,BRW0000273,2026-04-21 01:32:18,CALL0006504,AGT0000787,WRONG_NUMBER,v2
DISPOSITION0025171,ACC0020761,BRW0001222,2026-07-06 04:33:04,CALL0047651,AGT0000180,PTP_BROKEN,legacy
DISPOSITION0025172,ACC0012234,BRW0007541,2026-02-23 19:30:47,CALL0014918,AGT0000097,PTP_BROKEN,v2
DISPOSITION0025173,ACC0019453,BRW0007016,2026-05-18 08:06:35,CALL0001856,AGT0000631,CALLBACK,legacy
DISPOSITION0025174,ACC0018043,BRW0000960,2026-05-02 19:43:03,CALL0039805,AGT0000703,REFUSED,legacy
DISPOSITION0025175,ACC0020573,BRW0009988,2026-05-01 03:22:31,CALL0055717,AGT0000945,PTP_BROKEN,v1
DISPOSITION0025176,ACC0026601,BRW0011981,2026-06-10 02:06:10,CALL0052745,AGT0000804,PTP,v1
DISPOSITION0025177,ACC0028129,BRW0009847,2026-04-10 22:05:13,CALL0028726,AGT0000705,PTP,v1
DISPOSITION0025178,ACC0024990,BRW0009177,2026-05-08 23:02:59,CALL0016128,AGT0000610,CALLBACK,legacy
DISPOSITION0025179,ACC0029148,BRW0010123,2026-03-06 23:06:34,CALL0073232,AGT0000516,REFUSED,legacy
DISPOSITION0025180,ACC0022321,BRW0000150,2026-04-06 23:24:33,CALL0036724,AGT0000687,PAID,v2
DISPOSITION0025181,ACC0014845,BRW0005748,2026-05-25 04:09:43,CALL0080391,AGT0000976,WRONG_NUMBER,v2
DISPOSITION0025182,ACC0027061,BRW0004295,2026-07-18 05:26:34,CALL0022036,AGT0000426,WRONG_NUMBER,v2
DISPOSITION0025183,ACC0013086,BRW0008748,2026-05-29 08:32:39,CALL0019821,AGT0000999,DISPUTE,v1
DISPOSITION0025184,ACC0017885,BRW0009148,2026-01-17 18:12:15,CALL0062845,AGT0000489,WRONG_NUMBER,legacy
DISPOSITION0025185,ACC0001492,BRW0008387,2026-04-16 05:12:13,CALL0000394,AGT0000189,PROMISE_TO_PAY,v1
DISPOSITION0025186,ACC0013174,BRW0002513,2026-03-30 17:04:16,CALL0018659,AGT0000360,NO_CONTACT,legacy
DISPOSITION0025187,ACC0003704,BRW0005123,2026-07-26 00:54:54,CALL0055967,AGT0000373,PTP_BROKEN,legacy
DISPOSITION0025188,ACC0021977,BRW0008751,2026-03-14 07:24:42,CALL0069047,AGT0000015,CALLBACK,legacy
DISPOSITION0025189,ACC0009307,BRW0002775,2026-03-10 19:16:39,CALL0033508,AGT0000899,PTP,v2
DISPOSITION0025190,ACC0016115,BRW0010822,2026-08-02 12:01:34,CALL0042340,AGT0000812,CALLBACK,v2
DISPOSITION0025191,ACC0003748,BRW0004115,2026-02-08 08:38:49,CALL0055602,AGT0000295,PAID,v1
DISPOSITION0025192,ACC0024433,BRW0001271,2026-06-30 00:10:20,CALL0039626,AGT0000723,PTP,legacy
DISPOSITION0025193,ACC0012772,BRW0002554,2026-06-28 02:43:17,CALL0079960,AGT0000013,REFUSED,legacy
DISPOSITION0025194,ACC0026856,BRW0007581,2026-07-15 11:10:50,CALL0087859,AGT0000657,CALLBACK,legacy
DISPOSITION0025195,ACC0006560,BRW0001043,2026-01-08 00:01:16,CALL0082528,AGT0000002,CALLBACK,legacy
DISPOSITION0025196,ACC0023729,BRW0009188,2026-01-20 22:09:06,CALL0083021,AGT0000289,PTP_BROKEN,v1
DISPOSITION0025197,ACC0013925,BRW0002870,2026-07-12 15:39:52,CALL0049920,AGT0000837,DISPUTE,v1
DISPOSITION0025198,ACC0022928,BRW0007911,2026-02-19 04:07:54,CALL0035498,AGT0000829,PTP_BROKEN,v1
DISPOSITION0025199,ACC0008869,BRW0004190,2026-01-19 04:30:58,CALL0031016,AGT0000308,PROMISE_TO_PAY,legacy
DISPOSITION0025200,ACC0009255,BRW0003009,2026-01-23 12:47:42,CALL0008874,AGT0000706,CALLBACK,v1
DISPOSITION0025201,ACC0019394,BRW0008168,2026-06-26 04:29:13,CALL0037092,AGT0000082,PTP_BROKEN,v2
DISPOSITION0025202,ACC0011833,BRW0004247,2026-06-16 11:04:15,CALL0051645,AGT0000234,CALLBACK,v1
DISPOSITION0025203,ACC0003505,BRW0005374,2026-07-18 06:30:41,CALL0021614,AGT0000814,PTP,v2
DISPOSITION0025204,ACC0003785,BRW0007398,2026-05-27 21:30:55,CALL0087852,AGT0000157,DISPUTE,v2
DISPOSITION0025205,ACC0007082,BRW0008739,2026-04-14 12:39:33,CALL0062361,AGT0000831,DISPUTE,legacy
DISPOSITION0025206,ACC0005153,BRW0007537,2026-08-04 02:19:38,CALL0047016,AGT0000399,PROMISE_TO_PAY,v1
DISPOSITION0025207,ACC0016328,BRW0009070,2026-01-05 18:48:13,CALL0002902,AGT0000333,CALLBACK,v2
DISPOSITION0025208,ACC0026548,BRW0007607,2026-02-28 00:45:28,CALL0066574,AGT0000065,PAID,v2
DISPOSITION0025209,ACC0015727,BRW0007340,2026-08-06 00:45:07,CALL0046072,AGT0000717,PTP,v1
DISPOSITION0025210,ACC0011137,BRW0008033,2026-04-21 20:18:36,CALL0028068,AGT0000235,CALLBACK,legacy
DISPOSITION0025211,ACC0028357,BRW0005789,2026-05-28 01:24:58,CALL0001810,AGT0000930,REFUSED,v1
DISPOSITION0025212,ACC0018246,BRW0001268,2026-02-24 00:39:43,CALL0040110,AGT0000351,DISPUTE,v1
DISPOSITION0025213,ACC0027908,BRW0000407,2026-06-13 16:52:29,CALL0008467,AGT0000662,CALLBACK,v2
DISPOSITION0025214,ACC0021646,BRW0006016,2026-08-01 00:48:41,CALL0056091,AGT0000112,PTP_BROKEN,v1
DISPOSITION0025215,ACC0017744,BRW0009724,2026-04-25 07:21:02,CALL0037650,AGT0000035,CALLBACK,legacy
DISPOSITION0025216,ACC0021582,BRW0011739,2026-05-15 08:53:02,CALL0086587,AGT0000323,PTP_BROKEN,v1
DISPOSITION0025217,ACC0024861,BRW0000845,2026-06-02 23:14:40,CALL0021589,AGT0000608,PTP_BROKEN,v2
DISPOSITION0025218,ACC0008664,BRW0007488,2026-03-07 21:24:55,CALL0009792,AGT0000434,PAID,v2
DISPOSITION0025219,ACC0010487,BRW0000697,2026-02-16 05:51:38,CALL0082751,AGT0000379,PAID,v2
DISPOSITION0025220,ACC0027792,BRW0011865,2026-01-06 07:20:38,CALL0069850,AGT0000558,PROMISE_TO_PAY,v1
DISPOSITION0025221,ACC0006168,BRW0004656,2026-03-10 01:30:07,CALL0066796,AGT0000492,CALLBACK,v1
DISPOSITION0025222,ACC0017112,BRW0008685,2026-04-06 17:41:14,CALL0089362,AGT0000946,PROMISE_TO_PAY,v1
DISPOSITION0025223,ACC0014247,BRW0001982,2026-01-22 22:58:27,CALL0084088,AGT0000729,PTP_BROKEN,v1
DISPOSITION0025224,ACC0012964,BRW0008614,2026-05-13 12:03:18,CALL0034586,AGT0000683,WRONG_NUMBER,v1
DISPOSITION0025225,ACC0019635,BRW0006287,2026-04-27 10:01:27,CALL0066334,AGT0000543,NO_CONTACT,v2
DISPOSITION0025226,ACC0006291,BRW0002787,2026-08-03 23:39:10,CALL0073986,AGT0000826,NO_CONTACT,v2
DISPOSITION0025227,ACC0010791,BRW0009840,2026-08-07 21:37:32,CALL0013445,AGT0000291,PTP_BROKEN,v2
DISPOSITION0025228,ACC0023101,BRW0000035,2026-03-01 10:58:26,CALL0004037,AGT0000438,PAID,v1
DISPOSITION0025229,ACC0006228,BRW0000965,2026-07-15 08:22:05,CALL0073655,AGT0000031,DISPUTE,v1
DISPOSITION0025230,ACC0006784,BRW0008332,2026-03-02 00:13:07,CALL0030432,AGT0000595,CALLBACK,v2
DISPOSITION0025231,ACC0024850,BRW0002476,2026-07-01 11:09:56,CALL0055812,AGT0000350,REFUSED,v1
DISPOSITION0025232,ACC0026893,BRW0006568,2026-07-31 16:55:18,CALL0088266,AGT0000235,PTP_BROKEN,legacy
DISPOSITION0025233,ACC0028013,BRW0009695,2026-07-02 12:13:55,CALL0058909,AGT0000531,PAID,v1
DISPOSITION0025234,ACC0028492,BRW0007091,2026-07-02 19:45:49,CALL0076046,AGT0000742,DISPUTE,legacy
DISPOSITION0025235,ACC0017800,BRW0006387,2026-04-25 05:23:29,CALL0064776,AGT0000191,PAID,v1
DISPOSITION0025236,ACC0021803,BRW0002637,2026-07-11 10:40:51,CALL0087789,AGT0000697,PROMISE_TO_PAY,v2
DISPOSITION0025237,ACC0015210,BRW0000967,2026-07-18 08:13:59,CALL0082292,AGT0000028,PAID,v1
DISPOSITION0025238,ACC0012864,BRW0000807,2026-01-11 00:38:46,CALL0032628,AGT0000180,REFUSED,v1
DISPOSITION0025239,ACC0015102,BRW0004340,2026-04-08 05:34:59,CALL0040063,AGT0000825,PTP,legacy
DISPOSITION0025240,ACC0024782,BRW0006168,2026-01-11 05:27:00,CALL0053370,AGT0000294,NO_CONTACT,legacy
DISPOSITION0025241,ACC0024572,BRW0003922,2026-07-25 14:15:30,CALL0013483,AGT0000718,PTP,v2
DISPOSITION0025242,ACC0023671,BRW0011456,2026-01-22 07:54:01,CALL0078795,AGT0000646,PTP_BROKEN,legacy
DISPOSITION0025243,ACC0026680,BRW0004738,2026-05-09 16:41:26,CALL0061843,AGT0000600,DISPUTE,v1
DISPOSITION0025244,ACC0018738,BRW0008373,2026-01-01 05:44:25,CALL0046592,AGT0000507,CALLBACK,v2
DISPOSITION0025245,ACC0017418,BRW0009673,2026-05-07 16:20:52,CALL0078542,AGT0000652,WRONG_NUMBER,v1
DISPOSITION0025246,ACC0001683,BRW0001920,2026-04-19 02:40:11,CALL0005440,AGT0000787,DISPUTE,v2
DISPOSITION0025247,ACC0014244,BRW0011231,2026-01-11 19:41:33,CALL0021524,AGT0000066,PTP_BROKEN,v1
DISPOSITION0025248,ACC0026736,BRW0008382,2026-01-30 18:16:35,CALL0009490,AGT0000512,NO_CONTACT,v2
DISPOSITION0025249,ACC0025541,BRW0002641,2026-03-15 07:50:19,CALL0055730,AGT0000795,PAID,v1
DISPOSITION0025250,ACC0025965,BRW0007442,2026-06-13 18:45:18,CALL0086052,AGT0000543,PTP_BROKEN,v1
DISPOSITION0025251,ACC0006406,BRW0011396,2026-05-10 09:37:51,CALL0040630,AGT0000331,CALLBACK,legacy
DISPOSITION0025252,ACC0011300,BRW0004871,2026-03-04 10:13:08,CALL0016746,AGT0000777,PROMISE_TO_PAY,v2
DISPOSITION0025253,ACC0006904,BRW0006191,2026-07-02 16:04:32,CALL0055076,AGT0000922,PTP_BROKEN,legacy
DISPOSITION0025254,ACC0002959,BRW0010533,2026-02-10 20:31:25,CALL0009992,AGT0000332,CALLBACK,v2
DISPOSITION0025255,ACC0008307,BRW0001040,2026-07-03 01:32:49,CALL0073979,AGT0000692,PTP_BROKEN,legacy
DISPOSITION0025256,ACC0020845,BRW0002601,2026-02-23 18:44:01,CALL0078361,AGT0000974,DISPUTE,legacy
DISPOSITION0025257,ACC0009593,BRW0001683,2026-07-07 17:57:38,CALL0048281,AGT0000689,PTP_BROKEN,v1
DISPOSITION0025258,ACC0010284,BRW0011519,2026-07-16 23:27:08,CALL0001829,AGT0000701,PROMISE_TO_PAY,legacy
DISPOSITION0025259,ACC0005556,BRW0005642,2026-04-12 17:37:29,CALL0053189,AGT0000556,PTP_BROKEN,v1
DISPOSITION0025260,ACC0011703,BRW0004864,2026-01-29 06:43:51,CALL0013101,AGT0000727,WRONG_NUMBER,v1
DISPOSITION0025261,ACC0010551,BRW0005136,2026-03-17 09:19:22,CALL0060692,AGT0000812,DISPUTE,v1
DISPOSITION0025262,ACC0027525,BRW0004353,2026-07-12 20:13:34,CALL0066057,AGT0000383,CALLBACK,legacy
DISPOSITION0025263,ACC0005586,BRW0010176,2026-03-31 07:24:11,CALL0083773,AGT0000844,WRONG_NUMBER,legacy
DISPOSITION0025264,ACC0025968,BRW0004883,2026-05-09 11:47:55,CALL0015191,AGT0000593,PROMISE_TO_PAY,v2
DISPOSITION0025265,ACC0029456,BRW0008393,2026-07-19 13:22:19,CALL0009206,AGT0000428,NO_CONTACT,v1
DISPOSITION0025266,ACC0020105,BRW0002896,2026-03-13 12:00:20,CALL0065178,AGT0000479,NO_CONTACT,v2
DISPOSITION0025267,ACC0019306,BRW0002331,2026-01-07 05:59:15,CALL0061831,AGT0000703,CALLBACK,legacy
DISPOSITION0025268,ACC0022504,BRW0006980,2026-01-04 22:48:51,CALL0085601,AGT0000478,NO_CONTACT,v1
DISPOSITION0025269,ACC0000308,BRW0000775,2026-02-06 07:19:09,CALL0007340,AGT0000728,NO_CONTACT,v2
DISPOSITION0025270,ACC0000151,BRW0001283,2026-05-20 22:07:02,CALL0029126,AGT0000581,PAID,v2
DISPOSITION0025271,ACC0013265,BRW0010728,2026-05-06 07:01:02,CALL0008228,AGT0000516,PAID,v1
DISPOSITION0025272,ACC0011424,BRW0010828,2026-03-07 18:58:08,CALL0081078,AGT0000713,REFUSED,v1
DISPOSITION0025273,ACC0026698,BRW0007781,2026-04-02 16:21:06,CALL0019159,AGT0000499,WRONG_NUMBER,v2
DISPOSITION0025274,ACC0020589,BRW0011796,2026-01-20 05:29:06,CALL0015566,AGT0000559,PTP_BROKEN,v1
DISPOSITION0025275,ACC0000206,BRW0009787,2026-07-23 21:17:44,CALL0024422,AGT0000892,CALLBACK,v2
DISPOSITION0025276,ACC0007780,BRW0010009,2026-04-05 09:30:37,CALL0009469,AGT0000894,PTP,v2
DISPOSITION0025277,ACC0025952,BRW0003723,2026-06-11 15:06:29,CALL0006153,AGT0000946,NO_CONTACT,legacy
DISPOSITION0025278,ACC0006518,BRW0009511,2026-06-27 21:48:55,CALL0053675,AGT0000256,PAID,v1
DISPOSITION0025279,ACC0021349,BRW0000245,2026-01-09 23:43:47,CALL0036963,AGT0000302,PTP_BROKEN,legacy
DISPOSITION0025280,ACC0006000,BRW0007014,2026-05-11 05:08:26,CALL0003004,AGT0000821,REFUSED,v1
DISPOSITION0025281,ACC0014217,BRW0002218,2026-05-09 09:39:21,CALL0082091,AGT0000831,CALLBACK,v2
DISPOSITION0025282,ACC0021940,BRW0011231,2026-07-18 16:40:12,CALL0045144,AGT0000743,CALLBACK,v1
DISPOSITION0025283,ACC0016903,BRW0008257,2026-04-05 18:21:34,CALL0038701,AGT0000168,PTP,v1
DISPOSITION0025284,ACC0025014,BRW0010286,2026-01-19 07:21:41,CALL0085094,AGT0000257,WRONG_NUMBER,legacy
DISPOSITION0025285,ACC0029289,BRW0005924,2026-05-16 16:36:45,CALL0001596,AGT0000747,PTP_BROKEN,legacy
DISPOSITION0025286,ACC0022600,BRW0007295,2026-02-02 07:56:38,CALL0033933,AGT0000108,DISPUTE,legacy
DISPOSITION0025287,ACC0010608,BRW0008986,2026-03-24 20:48:49,CALL0055413,AGT0000495,PTP_BROKEN,v1
DISPOSITION0025288,ACC0007965,BRW0001432,2026-07-10 17:37:41,CALL0070068,AGT0000256,CALLBACK,legacy
DISPOSITION0025289,ACC0006072,BRW0002995,2026-03-17 17:41:13,CALL0008410,AGT0000372,CALLBACK,v1
DISPOSITION0025290,ACC0029900,BRW0010444,2026-04-20 05:35:29,CALL0086298,AGT0000704,REFUSED,v1
DISPOSITION0025291,ACC0003589,BRW0008796,2026-05-30 18:27:34,CALL0029142,AGT0000894,WRONG_NUMBER,legacy
DISPOSITION0025292,ACC0028838,BRW0005359,2026-04-15 11:44:52,CALL0065586,AGT0000801,NO_CONTACT,v2
DISPOSITION0025293,ACC0004766,BRW0008597,2026-05-09 22:48:51,CALL0070485,AGT0000315,PTP,v1
DISPOSITION0025294,ACC0012228,BRW0003170,2026-01-28 02:11:26,CALL0069328,AGT0000994,PROMISE_TO_PAY,legacy
DISPOSITION0025295,ACC0004310,BRW0005654,2026-02-11 23:47:03,CALL0074437,AGT0000540,CALLBACK,v2
DISPOSITION0025296,ACC0027266,BRW0000245,2026-03-22 06:18:03,CALL0025526,AGT0000626,REFUSED,v1
DISPOSITION0025297,ACC0024162,BRW0011431,2026-07-08 19:23:19,CALL0065489,AGT0000396,DISPUTE,legacy
DISPOSITION0025298,ACC0006669,BRW0002677,2026-07-22 17:54:40,CALL0043791,AGT0000420,PTP_BROKEN,legacy
DISPOSITION0025299,ACC0029625,BRW0008322,2026-03-22 22:10:42,CALL0010889,AGT0000487,PTP,v1
DISPOSITION0025300,ACC0003109,BRW0010480,2026-01-07 15:02:06,CALL0067362,AGT0000071,NO_CONTACT,v2
DISPOSITION0025301,ACC0012684,BRW0009936,2026-03-12 08:00:32,CALL0012879,AGT0000557,CALLBACK,v1
DISPOSITION0025302,ACC0005728,BRW0003981,2026-04-09 03:32:42,CALL0053633,AGT0000078,NO_CONTACT,v2
DISPOSITION0025303,ACC0001030,BRW0009194,2026-06-30 13:48:47,CALL0043627,AGT0000264,DISPUTE,v1
DISPOSITION0025304,ACC0005458,BRW0009920,2026-06-30 13:47:56,CALL0008533,AGT0000375,DISPUTE,v1
DISPOSITION0025305,ACC0007980,BRW0011448,2026-06-01 15:29:36,CALL0009204,AGT0000069,WRONG_NUMBER,legacy
DISPOSITION0025306,ACC0026591,BRW0004351,2026-07-23 16:03:33,CALL0021681,AGT0000453,PTP_BROKEN,v1
DISPOSITION0025307,ACC0029672,BRW0001544,2026-07-18 06:51:26,CALL0058271,AGT0000175,WRONG_NUMBER,legacy
DISPOSITION0025308,ACC0009277,BRW0011373,2026-08-01 23:22:21,CALL0066128,AGT0000726,PTP,v2
DISPOSITION0025309,ACC0012526,BRW0001225,2026-07-05 01:52:49,CALL0039591,AGT0000362,REFUSED,legacy
DISPOSITION0025310,ACC0019663,BRW0005119,2026-01-21 18:13:47,CALL0017048,AGT0000277,DISPUTE,legacy
DISPOSITION0025311,ACC0001044,BRW0009975,2026-01-21 07:49:05,CALL0037917,AGT0000986,REFUSED,legacy
DISPOSITION0025312,ACC0026437,BRW0006478,2026-08-08 14:31:34,CALL0075597,AGT0000577,PTP_BROKEN,legacy
DISPOSITION0025313,ACC0010568,BRW0006549,2026-05-20 21:20:28,CALL0082063,AGT0000426,PTP_BROKEN,v2
DISPOSITION0025314,ACC0011829,BRW0010455,2026-07-27 17:36:45,CALL0083131,AGT0000469,PTP_BROKEN,v2
DISPOSITION0025315,ACC0021395,BRW0006403,2026-04-21 10:23:25,CALL0041119,AGT0000307,REFUSED,v1
DISPOSITION0025316,ACC0005285,BRW0010824,2026-07-18 12:45:44,CALL0002675,AGT0000245,DISPUTE,legacy
DISPOSITION0025317,ACC0025447,BRW0007623,2026-06-20 02:39:27,CALL0000234,AGT0000048,WRONG_NUMBER,v1
DISPOSITION0025318,ACC0029328,BRW0008847,2026-05-17 10:50:24,CALL0022742,AGT0000520,CALLBACK,v2
DISPOSITION0025319,ACC0017401,BRW0005294,2026-06-20 11:19:04,CALL0075577,AGT0000627,WRONG_NUMBER,v2
DISPOSITION0025320,ACC0025997,BRW0011219,2026-06-21 03:23:26,CALL0072881,AGT0000636,NO_CONTACT,legacy
DISPOSITION0025321,ACC0009293,BRW0006386,2026-06-08 18:43:21,CALL0069516,AGT0000178,PAID,v2
DISPOSITION0025322,ACC0022077,BRW0003036,2026-06-29 20:14:00,CALL0009169,AGT0000949,PROMISE_TO_PAY,v2
DISPOSITION0025323,ACC0006791,BRW0006726,2026-07-27 07:29:31,CALL0038184,AGT0000440,NO_CONTACT,legacy
DISPOSITION0025324,ACC0020622,BRW0003168,2026-05-29 02:03:58,CALL0001255,AGT0000409,PTP_BROKEN,v1
DISPOSITION0025325,ACC0001620,BRW0002585,2026-04-07 09:58:01,CALL0038411,AGT0000135,PAID,v1
DISPOSITION0025326,ACC0028505,BRW0000595,2026-07-29 23:36:33,CALL0077592,AGT0000682,DISPUTE,legacy
DISPOSITION0025327,ACC0007288,BRW0011217,2026-03-02 19:55:41,CALL0002929,AGT0000349,NO_CONTACT,v2
DISPOSITION0025328,ACC0021558,BRW0009247,2026-07-12 21:59:58,CALL0073273,AGT0000688,REFUSED,v2
DISPOSITION0025329,ACC0008041,BRW0007185,2026-04-27 20:12:43,CALL0002128,AGT0000250,WRONG_NUMBER,v2
DISPOSITION0025330,ACC0025880,BRW0001240,2026-04-20 12:24:59,CALL0041462,AGT0000768,CALLBACK,legacy
DISPOSITION0025331,ACC0017222,BRW0001596,2026-04-20 12:23:28,CALL0089994,AGT0000688,CALLBACK,legacy
DISPOSITION0025332,ACC0020550,BRW0010860,2026-02-07 05:16:13,CALL0022841,AGT0000288,PTP,v1
DISPOSITION0025333,ACC0015838,BRW0001853,2026-04-07 11:48:15,CALL0007427,AGT0000827,WRONG_NUMBER,v1
DISPOSITION0025334,ACC0009097,BRW0001702,2026-03-06 12:24:59,CALL0060002,AGT0000956,PROMISE_TO_PAY,legacy
DISPOSITION0025335,ACC0017913,BRW0000645,2026-07-09 08:34:21,CALL0031588,AGT0000429,CALLBACK,v1
DISPOSITION0025336,ACC0018118,BRW0009473,2026-05-02 13:00:03,CALL0018297,AGT0000184,PTP_BROKEN,legacy
DISPOSITION0025337,ACC0012172,BRW0005556,2026-06-13 01:28:47,CALL0027062,AGT0000843,DISPUTE,v2
DISPOSITION0025338,ACC0006998,BRW0007111,2026-03-28 21:34:18,CALL0055605,AGT0000849,WRONG_NUMBER,v1
DISPOSITION0025339,ACC0022733,BRW0011121,2026-06-09 09:07:05,CALL0073546,AGT0000488,WRONG_NUMBER,v1
DISPOSITION0025340,ACC0011721,BRW0000363,2026-08-07 06:58:09,CALL0021822,AGT0000493,PAID,legacy
DISPOSITION0025341,ACC0004133,BRW0005078,2026-05-27 11:13:38,CALL0042503,AGT0000160,DISPUTE,v2
