target_id,account_id,campaign_id,target_date,priority,recommended_channel,status
TGT0032721,ACC0001545,CMP0000023,2026-06-03,3,FIELD,SKIPPED
TGT0032722,ACC0002166,CMP0000070,2026-04-12,4,SMS,CONTACTED
TGT0032723,ACC0023655,CMP0000009,2026-05-17,7,SMS,CONTACTED
TGT0032724,ACC0021028,CMP0000070,2026-03-29,2,FIELD,SKIPPED
TGT0032725,ACC0014923,CMP0000096,2026-01-12,9,VOICE,EXPIRED
TGT0032726,ACC0028526,CMP0000013,2026-08-05,7,FIELD,EXPIRED
TGT0032727,ACC0008457,CMP0000112,2026-07-18,2,SMS,SKIPPED
TGT0032728,ACC0004976,CMP0000014,2026-03-04,10,FIELD,EXPIRED
TGT0032729,ACC0024268,CMP0000053,2026-03-06,8,VOICE,SKIPPED
TGT0032730,ACC0004172,CMP0000111,2026-05-14,1,WHATSAPP,EXPIRED
TGT0032731,ACC0011193,CMP0000002,2026-06-22,10,WHATSAPP,QUEUED
TGT0032732,ACC0020843,CMP0000106,2026-05-03,3,VOICE,CONTACTED
TGT0032733,ACC0016615,CMP0000078,2026-03-01,4,SMS,SKIPPED
TGT0032734,ACC0029496,CMP0000049,2026-01-12,9,FIELD,CONTACTED
TGT0032735,ACC0007871,CMP0000053,2026-05-12,6,WHATSAPP,QUEUED
TGT0032736,ACC0002506,CMP0000068,2026-01-19,7,WHATSAPP,CONTACTED
TGT0032737,ACC0006739,CMP0000080,2026-02-20,5,VOICE,QUEUED
TGT0032738,ACC0026916,CMP0000114,2026-03-27,9,WHATSAPP,QUEUED
TGT0032739,ACC0015245,CMP0000094,2026-04-23,9,WHATSAPP,SKIPPED
TGT0032740,ACC0015671,CMP0000118,2026-01-07,2,FIELD,QUEUED
TGT0032741,ACC0025188,CMP0000101,2026-01-23,5,FIELD,SKIPPED
TGT0032742,ACC0008925,CMP0000035,2026-03-22,3,FIELD,EXPIRED
TGT0032743,ACC0010566,CMP0000099,2026-07-01,8,FIELD,CONTACTED
TGT0032744,ACC0002865,CMP0000072,2026-07-07,2,WHATSAPP,CONTACTED
TGT0032745,ACC0020153,CMP0000033,2026-03-31,2,VOICE,EXPIRED
TGT0032746,ACC0013630,CMP0000017,2026-07-14,2,FIELD,EXPIRED
TGT0032747,ACC0002223,CMP0000092,2026-07-12,2,SMS,QUEUED
TGT0032748,ACC0026306,CMP0000021,2026-06-23,9,FIELD,EXPIRED
TGT0032749,ACC0010976,CMP0000030,2026-02-25,2,VOICE,EXPIRED
TGT0032750,ACC0004589,CMP0000053,2026-05-18,3,WHATSAPP,QUEUED
TGT0032751,ACC0020351,CMP0000072,2026-03-06,6,FIELD,EXPIRED
TGT0032752,ACC0011191,CMP0000022,2026-03-08,5,FIELD,SKIPPED
TGT0032753,ACC0026907,CMP0000080,2026-05-24,3,SMS,EXPIRED
TGT0032754,ACC0010904,CMP0000069,2026-02-24,10,FIELD,EXPIRED
TGT0032755,ACC0011455,CMP0000091,2026-01-08,5,VOICE,SKIPPED
TGT0032756,ACC0021110,CMP0000089,2026-05-26,8,VOICE,CONTACTED
TGT0032757,ACC0008619,CMP0000059,2026-02-14,3,VOICE,EXPIRED
TGT0032758,ACC0020092,CMP0000005,2026-02-26,7,SMS,CONTACTED
TGT0032759,ACC0016741,CMP0000009,2026-06-20,3,VOICE,CONTACTED
TGT0032760,ACC0015082,CMP0000056,2026-06-10,8,VOICE,EXPIRED
TGT0032761,ACC0020192,CMP0000107,2026-03-30,9,WHATSAPP,EXPIRED
TGT0032762,ACC0023232,CMP0000063,2026-07-15,9,FIELD,SKIPPED
TGT0032763,ACC0013040,CMP0000057,2026-06-21,7,FIELD,QUEUED
TGT0032764,ACC0023870,CMP0000054,2026-03-02,6,FIELD,EXPIRED
TGT0032765,ACC0000485,CMP0000021,2026-06-02,2,FIELD,EXPIRED
TGT0032766,ACC0023073,CMP0000070,2026-01-21,9,SMS,QUEUED
TGT0032767,ACC0002264,CMP0000056,2026-05-09,9,VOICE,EXPIRED
TGT0032768,ACC0004849,CMP0000079,2026-02-21,9,VOICE,SKIPPED
TGT0032769,ACC0012009,CMP0000058,2026-06-25,1,FIELD,CONTACTED
TGT0032770,ACC0026401,CMP0000050,2026-07-26,1,VOICE,QUEUED
TGT0032771,ACC0014714,CMP0000044,2026-04-23,5,SMS,CONTACTED
TGT0032772,ACC0021873,CMP0000074,2026-03-19,4,SMS,CONTACTED
TGT0032773,ACC0003380,CMP0000099,2026-03-25,9,SMS,QUEUED
TGT0032774,ACC0028499,CMP0000058,2026-01-14,3,VOICE,QUEUED
TGT0032775,ACC0011073,CMP0000029,2026-03-14,5,WHATSAPP,CONTACTED
TGT0032776,ACC0019368,CMP0000015,2026-06-19,2,SMS,SKIPPED
TGT0032777,ACC0025067,CMP0000103,2026-06-15,3,WHATSAPP,QUEUED
TGT0032778,ACC0020752,CMP0000002,2026-06-06,6,SMS,EXPIRED
TGT0032779,ACC0018986,CMP0000088,2026-05-09,4,WHATSAPP,QUEUED
TGT0032780,ACC0008838,CMP0000119,2026-04-25,2,WHATSAPP,QUEUED
TGT0032781,ACC0013171,CMP0000095,2026-05-26,5,FIELD,SKIPPED
TGT0032782,ACC0028697,CMP0000065,2026-08-04,10,VOICE,EXPIRED
TGT0032783,ACC0028061,CMP0000092,2026-04-07,3,SMS,QUEUED
TGT0032784,ACC0004853,CMP0000101,2026-04-30,6,VOICE,CONTACTED
TGT0032785,ACC0018299,CMP0000047,2026-08-06,4,WHATSAPP,SKIPPED
TGT0032786,ACC0017860,CMP0000004,2026-03-17,1,SMS,EXPIRED
TGT0032787,ACC0012483,CMP0000023,2026-04-23,3,WHATSAPP,SKIPPED
TGT0032788,ACC0013598,CMP0000028,2026-03-29,4,SMS,QUEUED
TGT0032789,ACC0023079,CMP0000032,2026-07-10,5,FIELD,QUEUED
TGT0032790,ACC0024331,CMP0000109,2026-07-14,7,SMS,SKIPPED
TGT0032791,ACC0011641,CMP0000089,2026-02-25,5,SMS,EXPIRED
TGT0032792,ACC0013647,CMP0000109,2026-06-24,10,FIELD,CONTACTED
TGT0032793,ACC0025026,CMP0000013,2026-07-18,6,SMS,SKIPPED
TGT0032794,ACC0012957,CMP0000012,2026-04-16,3,VOICE,CONTACTED
TGT0032795,ACC0027540,CMP0000097,2026-03-28,7,WHATSAPP,EXPIRED
TGT0032796,ACC0000366,CMP0000009,2026-01-03,1,VOICE,CONTACTED
TGT0032797,ACC0006791,CMP0000110,2026-05-24,7,WHATSAPP,QUEUED
TGT0032798,ACC0022610,CMP0000069,2026-01-30,6,FIELD,SKIPPED
TGT0032799,ACC0006239,CMP0000099,2026-05-13,4,WHATSAPP,CONTACTED
TGT0032800,ACC0022093,CMP0000052,2026-01-21,4,SMS,EXPIRED
TGT0032801,ACC0003864,CMP0000010,2026-02-10,10,WHATSAPP,CONTACTED
TGT0032802,ACC0021295,CMP0000013,2026-05-19,9,WHATSAPP,CONTACTED
TGT0032803,ACC0012638,CMP0000054,2026-01-21,4,FIELD,SKIPPED
TGT0032804,ACC0008700,CMP0000022,2026-04-14,5,SMS,QUEUED
TGT0032805,ACC0026709,CMP0000058,2026-01-28,4,FIELD,SKIPPED
TGT0032806,ACC0013985,CMP0000088,2026-04-12,2,VOICE,SKIPPED
TGT0032807,ACC0021822,CMP0000117,2026-06-18,4,WHATSAPP,EXPIRED
TGT0032808,ACC0025442,CMP0000096,2026-07-02,3,FIELD,SKIPPED
TGT0032809,ACC0028825,CMP0000038,2026-06-26,6,FIELD,CONTACTED
TGT0032810,ACC0003105,CMP0000097,2026-05-20,10,FIELD,CONTACTED
TGT0032811,ACC0011403,CMP0000078,2026-01-17,6,FIELD,EXPIRED
TGT0032812,ACC0005591,CMP0000076,2026-02-24,8,FIELD,SKIPPED
TGT0032813,ACC0024778,CMP0000045,2026-07-17,10,SMS,CONTACTED
TGT0032814,ACC0002757,CMP0000040,2026-05-21,7,FIELD,EXPIRED
TGT0032815,ACC0022450,CMP0000058,2026-08-03,2,FIELD,CONTACTED
TGT0032816,ACC0019790,CMP0000040,2026-03-24,7,VOICE,EXPIRED
TGT0032817,ACC0001140,CMP0000070,2026-04-08,8,VOICE,EXPIRED
TGT0032818,ACC0006561,CMP0000098,2026-05-05,1,VOICE,EXPIRED
TGT0032819,ACC0002572,CMP0000040,2026-06-10,3,SMS,QUEUED
TGT0032820,ACC0024952,CMP0000090,2026-04-03,7,SMS,QUEUED
TGT0032821,ACC0025819,CMP0000062,2026-07-03,7,WHATSAPP,EXPIRED
TGT0032822,ACC0028851,CMP0000005,2026-05-17,8,WHATSAPP,EXPIRED
TGT0032823,ACC0014546,CMP0000058,2026-01-14,1,WHATSAPP,CONTACTED
TGT0032824,ACC0025930,CMP0000025,2026-07-29,8,FIELD,SKIPPED
TGT0032825,ACC0010986,CMP0000040,2026-07-07,2,SMS,CONTACTED
TGT0032826,ACC0005223,CMP0000109,2026-08-01,4,WHATSAPP,QUEUED
TGT0032827,ACC0018560,CMP0000045,2026-05-21,9,WHATSAPP,CONTACTED
TGT0032828,ACC0021606,CMP0000032,2026-01-30,6,VOICE,CONTACTED
TGT0032829,ACC0012463,CMP0000045,2026-05-29,1,SMS,SKIPPED
TGT0032830,ACC0008333,CMP0000041,2026-07-20,1,VOICE,QUEUED
TGT0032831,ACC0006694,CMP0000049,2026-07-10,9,SMS,CONTACTED
TGT0032832,ACC0005859,CMP0000056,2026-07-15,4,SMS,QUEUED
TGT0032833,ACC0013427,CMP0000019,2026-01-28,7,WHATSAPP,EXPIRED
TGT0032834,ACC0027036,CMP0000055,2026-04-25,6,FIELD,SKIPPED
TGT0032835,ACC0003207,CMP0000067,2026-06-25,5,WHATSAPP,CONTACTED
TGT0032836,ACC0001729,CMP0000088,2026-05-13,1,WHATSAPP,SKIPPED
TGT0032837,ACC0012400,CMP0000020,2026-06-28,8,FIELD,EXPIRED
TGT0032838,ACC0000972,CMP0000049,2026-03-22,10,SMS,QUEUED
TGT0032839,ACC0018327,CMP0000060,2026-04-16,3,FIELD,QUEUED
TGT0032840,ACC0005622,CMP0000024,2026-06-09,5,VOICE,EXPIRED
TGT0032841,ACC0019520,CMP0000027,2026-02-11,2,VOICE,CONTACTED
TGT0032842,ACC0021008,CMP0000001,2026-01-14,10,WHATSAPP,SKIPPED
TGT0032843,ACC0017652,CMP0000010,2026-04-28,4,WHATSAPP,SKIPPED
TGT0032844,ACC0029752,CMP0000024,2026-04-23,10,VOICE,SKIPPED
TGT0032845,ACC0002627,CMP0000097,2026-01-12,7,WHATSAPP,CONTACTED
TGT0032846,ACC0029591,CMP0000053,2026-01-08,9,FIELD,QUEUED
TGT0032847,ACC0015327,CMP0000064,2026-04-07,8,SMS,CONTACTED
TGT0032848,ACC0025952,CMP0000024,2026-06-05,6,VOICE,QUEUED
TGT0032849,ACC0020072,CMP0000085,2026-05-09,3,WHATSAPP,CONTACTED
TGT0032850,ACC0015068,CMP0000003,2026-04-28,2,WHATSAPP,QUEUED
TGT0032851,ACC0012792,CMP0000072,2026-01-16,6,SMS,SKIPPED
TGT0032852,ACC0018658,CMP0000114,2026-05-01,9,VOICE,EXPIRED
TGT0032853,ACC0009591,CMP0000061,2026-05-18,8,VOICE,SKIPPED
TGT0032854,ACC0024857,CMP0000090,2026-04-01,8,WHATSAPP,CONTACTED
TGT0032855,ACC0023124,CMP0000073,2026-07-08,5,VOICE,QUEUED
TGT0032856,ACC0016415,CMP0000031,2026-07-15,4,VOICE,EXPIRED
TGT0032857,ACC0026219,CMP0000003,2026-07-10,4,VOICE,CONTACTED
TGT0032858,ACC0003743,CMP0000033,2026-02-21,6,VOICE,EXPIRED
TGT0032859,ACC0002298,CMP0000032,2026-04-12,3,VOICE,EXPIRED
TGT0032860,ACC0028755,CMP0000117,2026-05-01,8,FIELD,EXPIRED
TGT0032861,ACC0007741,CMP0000035,2026-01-11,3,WHATSAPP,CONTACTED
TGT0032862,ACC0021723,CMP0000115,2026-05-12,6,FIELD,QUEUED
TGT0032863,ACC0025152,CMP0000094,2026-06-08,7,WHATSAPP,SKIPPED
TGT0032864,ACC0020488,CMP0000052,2026-02-09,8,SMS,CONTACTED
TGT0032865,ACC0029130,CMP0000049,2026-05-10,2,FIELD,CONTACTED
TGT0032866,ACC0016799,CMP0000046,2026-01-09,8,VOICE,EXPIRED
TGT0032867,ACC0019036,CMP0000015,2026-07-16,3,FIELD,QUEUED
TGT0032868,ACC0006979,CMP0000080,2026-08-01,5,WHATSAPP,CONTACTED
TGT0032869,ACC0007675,CMP0000068,2026-08-08,3,VOICE,SKIPPED
TGT0032870,ACC0008552,CMP0000046,2026-03-22,4,VOICE,EXPIRED
TGT0032871,ACC0007710,CMP0000081,2026-02-26,5,SMS,EXPIRED
TGT0032872,ACC0009553,CMP0000033,2026-06-30,5,FIELD,CONTACTED
TGT0032873,ACC0024358,CMP0000111,2026-02-06,4,VOICE,EXPIRED
TGT0032874,ACC0017719,CMP0000055,2026-08-06,2,FIELD,EXPIRED
TGT0032875,ACC0024055,CMP0000098,2026-01-23,10,SMS,SKIPPED
TGT0032876,ACC0019159,CMP0000054,2026-05-25,1,WHATSAPP,CONTACTED
TGT0032877,ACC0015476,CMP0000018,2026-05-25,1,SMS,EXPIRED
TGT0032878,ACC0008913,CMP0000103,2026-08-08,1,WHATSAPP,CONTACTED
TGT0032879,ACC0019826,CMP0000037,2026-02-22,3,WHATSAPP,QUEUED
TGT0032880,ACC0019517,CMP0000087,2026-06-24,3,VOICE,QUEUED
TGT0032881,ACC0011998,CMP0000058,2026-04-12,1,FIELD,QUEUED
TGT0032882,ACC0002955,CMP0000013,2026-07-30,10,FIELD,QUEUED
TGT0032883,ACC0028139,CMP0000058,2026-06-03,9,WHATSAPP,SKIPPED
TGT0032884,ACC0022824,CMP0000007,2026-02-19,3,VOICE,SKIPPED
TGT0032885,ACC0028869,CMP0000107,2026-01-13,7,FIELD,EXPIRED
TGT0032886,ACC0012796,CMP0000012,2026-03-10,9,SMS,CONTACTED
TGT0032887,ACC0017084,CMP0000063,2026-06-19,1,WHATSAPP,QUEUED
TGT0032888,ACC0017727,CMP0000017,2026-04-05,3,SMS,SKIPPED
TGT0032889,ACC0022691,CMP0000091,2026-05-14,1,SMS,EXPIRED
TGT0032890,ACC0005368,CMP0000010,2026-03-20,2,WHATSAPP,QUEUED
TGT0032891,ACC0024336,CMP0000119,2026-05-29,10,VOICE,CONTACTED
TGT0032892,ACC0011281,CMP0000117,2026-06-15,9,FIELD,EXPIRED
TGT0032893,ACC0018498,CMP0000047,2026-03-13,9,WHATSAPP,EXPIRED
TGT0032894,ACC0015859,CMP0000101,2026-01-14,6,VOICE,CONTACTED
TGT0032895,ACC0021010,CMP0000043,2026-01-03,6,WHATSAPP,CONTACTED
TGT0032896,ACC0017109,CMP0000041,2026-03-11,2,WHATSAPP,QUEUED
TGT0032897,ACC0005742,CMP0000007,2026-05-07,9,SMS,QUEUED
TGT0032898,ACC0022502,CMP0000012,2026-04-02,5,VOICE,EXPIRED
TGT0032899,ACC0000953,CMP0000040,2026-07-13,6,WHATSAPP,EXPIRED
TGT0032900,ACC0011698,CMP0000021,2026-02-14,2,SMS,QUEUED
TGT0032901,ACC0001723,CMP0000110,2026-03-08,9,VOICE,QUEUED
TGT0032902,ACC0026181,CMP0000039,2026-02-07,10,WHATSAPP,SKIPPED
TGT0032903,ACC0021067,CMP0000078,2026-08-06,3,WHATSAPP,SKIPPED
TGT0032904,ACC0003636,CMP0000044,2026-06-11,9,WHATSAPP,SKIPPED
TGT0032905,ACC0026762,CMP0000024,2026-03-25,9,SMS,CONTACTED
TGT0032906,ACC0019909,CMP0000004,2026-07-17,5,FIELD,CONTACTED
TGT0032907,ACC0023333,CMP0000078,2026-05-12,1,SMS,QUEUED
TGT0032908,ACC0011851,CMP0000018,2026-03-05,9,VOICE,QUEUED
TGT0032909,ACC0004566,CMP0000031,2026-06-12,10,SMS,EXPIRED
TGT0032910,ACC0017471,CMP0000025,2026-05-03,9,FIELD,SKIPPED
TGT0032911,ACC0012320,CMP0000106,2026-06-05,10,SMS,SKIPPED
TGT0032912,ACC0027225,CMP0000070,2026-01-23,2,FIELD,CONTACTED
TGT0032913,ACC0011562,CMP0000004,2026-02-26,2,FIELD,SKIPPED
TGT0032914,ACC0010049,CMP0000008,2026-07-31,9,SMS,EXPIRED
TGT0032915,ACC0006515,CMP0000117,2026-07-06,9,VOICE,CONTACTED
TGT0032916,ACC0002808,CMP0000073,2026-04-01,6,VOICE,QUEUED
TGT0032917,ACC0003273,CMP0000043,2026-01-22,10,WHATSAPP,QUEUED
TGT0032918,ACC0009566,CMP0000106,2026-02-03,3,VOICE,QUEUED
TGT0032919,ACC0005650,CMP0000030,2026-08-02,8,WHATSAPP,QUEUED
TGT0032920,ACC0028625,CMP0000001,2026-06-03,8,FIELD,SKIPPED
TGT0032921,ACC0014256,CMP0000071,2026-01-17,10,SMS,QUEUED
TGT0032922,ACC0013652,CMP0000033,2026-06-15,7,FIELD,QUEUED
TGT0032923,ACC0012066,CMP0000082,2026-05-26,8,SMS,QUEUED
TGT0032924,ACC0000805,CMP0000014,2026-04-21,7,VOICE,QUEUED
TGT0032925,ACC0015818,CMP0000055,2026-01-12,8,FIELD,CONTACTED
TGT0032926,ACC0007644,CMP0000088,2026-03-07,6,WHATSAPP,SKIPPED
TGT0032927,ACC0004245,CMP0000016,2026-07-11,5,SMS,QUEUED
TGT0032928,ACC0012306,CMP0000052,2026-05-16,8,SMS,CONTACTED
TGT0032929,ACC0015016,CMP0000020,2026-05-03,5,SMS,EXPIRED
TGT0032930,ACC0021260,CMP0000087,2026-04-19,5,VOICE,EXPIRED
TGT0032931,ACC0005319,CMP0000015,2026-06-11,10,VOICE,EXPIRED
TGT0032932,ACC0026557,CMP0000013,2026-01-04,2,FIELD,EXPIRED
TGT0032933,ACC0004776,CMP0000029,2026-04-02,10,VOICE,EXPIRED
TGT0032934,ACC0018352,CMP0000070,2026-08-05,10,VOICE,CONTACTED
TGT0032935,ACC0002355,CMP0000044,2026-06-10,3,SMS,SKIPPED
TGT0032936,ACC0003474,CMP0000090,2026-04-14,4,SMS,SKIPPED
TGT0032937,ACC0001555,CMP0000059,2026-01-08,8,SMS,SKIPPED
TGT0032938,ACC0027904,CMP0000010,2026-07-06,4,SMS,EXPIRED
TGT0032939,ACC0007991,CMP0000042,2026-07-26,3,WHATSAPP,EXPIRED
TGT0032940,ACC0011365,CMP0000078,2026-07-18,7,VOICE,SKIPPED
TGT0032941,ACC0006807,CMP0000071,2026-07-18,3,SMS,SKIPPED
TGT0032942,ACC0002141,CMP0000031,2026-02-20,1,WHATSAPP,EXPIRED
TGT0032943,ACC0018108,CMP0000086,2026-02-01,2,FIELD,QUEUED
TGT0032944,ACC0022467,CMP0000032,2026-03-06,1,SMS,SKIPPED
TGT0032945,ACC0012918,CMP0000014,2026-03-31,6,SMS,CONTACTED
TGT0032946,ACC0016100,CMP0000088,2026-01-21,10,SMS,QUEUED
TGT0032947,ACC0011877,CMP0000061,2026-06-26,3,SMS,EXPIRED
TGT0032948,ACC0000245,CMP0000086,2026-04-23,9,SMS,SKIPPED
TGT0032949,ACC0024161,CMP0000084,2026-04-23,2,SMS,QUEUED
TGT0032950,ACC0007715,CMP0000038,2026-01-15,10,VOICE,EXPIRED
TGT0032951,ACC0006985,CMP0000119,2026-03-20,1,FIELD,EXPIRED
TGT0032952,ACC0007975,CMP0000084,2026-01-21,2,SMS,EXPIRED
TGT0032953,ACC0020716,CMP0000033,2026-05-23,5,VOICE,EXPIRED
TGT0032954,ACC0015057,CMP0000075,2026-02-22,10,FIELD,SKIPPED
TGT0032955,ACC0023973,CMP0000041,2026-01-21,2,SMS,EXPIRED
TGT0032956,ACC0011354,CMP0000025,2026-06-18,7,WHATSAPP,EXPIRED
TGT0032957,ACC0015055,CMP0000049,2026-04-17,8,SMS,EXPIRED
TGT0032958,ACC0001598,CMP0000051,2026-06-06,8,WHATSAPP,CONTACTED
TGT0032959,ACC0013058,CMP0000026,2026-03-29,7,SMS,QUEUED
TGT0032960,ACC0017130,CMP0000006,2026-06-15,6,VOICE,SKIPPED
TGT0032961,ACC0029284,CMP0000084,2026-03-17,5,VOICE,SKIPPED
TGT0032962,ACC0004647,CMP0000101,2026-02-19,7,WHATSAPP,SKIPPED
TGT0032963,ACC0020392,CMP0000070,2026-05-02,7,WHATSAPP,CONTACTED
TGT0032964,ACC0010945,CMP0000101,2026-07-07,6,VOICE,SKIPPED
TGT0032965,ACC0012833,CMP0000065,2026-07-29,4,VOICE,EXPIRED
TGT0032966,ACC0011603,CMP0000076,2026-05-02,9,WHATSAPP,SKIPPED
TGT0032967,ACC0019943,CMP0000026,2026-07-10,1,WHATSAPP,EXPIRED
TGT0032968,ACC0011034,CMP0000106,2026-03-25,2,VOICE,CONTACTED
TGT0032969,ACC0020152,CMP0000021,2026-01-25,5,FIELD,EXPIRED
TGT0032970,ACC0007092,CMP0000118,2026-01-18,9,VOICE,QUEUED
TGT0032971,ACC0012838,CMP0000025,2026-05-05,1,WHATSAPP,EXPIRED
TGT0032972,ACC0009851,CMP0000063,2026-02-25,1,FIELD,SKIPPED
TGT0032973,ACC0000309,CMP0000005,2026-06-30,4,SMS,EXPIRED
TGT0032974,ACC0001766,CMP0000015,2026-03-12,6,FIELD,EXPIRED
TGT0032975,ACC0023639,CMP0000004,2026-06-17,6,SMS,QUEUED
TGT0032976,ACC0028534,CMP0000031,2026-04-08,2,SMS,CONTACTED
TGT0032977,ACC0022229,CMP0000022,2026-01-05,3,FIELD,CONTACTED
TGT0032978,ACC0027675,CMP0000025,2026-01-20,5,FIELD,EXPIRED
TGT0032979,ACC0025273,CMP0000042,2026-02-13,5,WHATSAPP,EXPIRED
TGT0032980,ACC0003486,CMP0000107,2026-07-22,7,SMS,CONTACTED
TGT0032981,ACC0003535,CMP0000015,2026-06-18,2,FIELD,QUEUED
TGT0032982,ACC0003713,CMP0000021,2026-01-12,7,SMS,QUEUED
TGT0032983,ACC0026298,CMP0000057,2026-03-05,7,WHATSAPP,EXPIRED
TGT0032984,ACC0029973,CMP0000013,2026-04-04,6,VOICE,CONTACTED
TGT0032985,ACC0008179,CMP0000087,2026-03-20,5,FIELD,SKIPPED
TGT0032986,ACC0006516,CMP0000103,2026-01-23,8,SMS,QUEUED
TGT0032987,ACC0019481,CMP0000056,2026-03-03,5,VOICE,EXPIRED
TGT0032988,ACC0008333,CMP0000027,2026-05-19,2,SMS,QUEUED
TGT0032989,ACC0019299,CMP0000022,2026-04-20,8,VOICE,SKIPPED
TGT0032990,ACC0010366,CMP0000071,2026-06-13,3,SMS,SKIPPED
TGT0032991,ACC0011046,CMP0000116,2026-07-13,3,WHATSAPP,EXPIRED
TGT0032992,ACC0014151,CMP0000024,2026-05-17,9,SMS,CONTACTED
TGT0032993,ACC0027640,CMP0000086,2026-05-20,3,WHATSAPP,QUEUED
TGT0032994,ACC0024038,CMP0000085,2026-07-23,10,SMS,QUEUED
TGT0032995,ACC0001079,CMP0000078,2026-04-27,4,WHATSAPP,EXPIRED
TGT0032996,ACC0023706,CMP0000060,2026-01-28,4,WHATSAPP,CONTACTED
TGT0032997,ACC0012697,CMP0000064,2026-05-12,10,FIELD,SKIPPED
TGT0032998,ACC0011163,CMP0000104,2026-05-01,10,WHATSAPP,QUEUED
TGT0032999,ACC0006248,CMP0000082,2026-05-12,5,VOICE,CONTACTED
TGT0033000,ACC0026267,CMP0000120,2026-06-24,7,WHATSAPP,QUEUED
TGT0033001,ACC0020348,CMP0000087,2026-04-10,2,SMS,QUEUED
TGT0033002,ACC0026975,CMP0000059,2026-08-06,1,SMS,SKIPPED
TGT0033003,ACC0018529,CMP0000056,2026-05-10,5,FIELD,SKIPPED
TGT0033004,ACC0003488,CMP0000030,2026-03-14,2,VOICE,EXPIRED
TGT0033005,ACC0017366,CMP0000076,2026-08-04,7,VOICE,CONTACTED
TGT0033006,ACC0000807,CMP0000102,2026-02-24,9,FIELD,SKIPPED
TGT0033007,ACC0004417,CMP0000092,2026-01-05,10,SMS,QUEUED
TGT0033008,ACC0007392,CMP0000113,2026-01-30,6,VOICE,CONTACTED
TGT0033009,ACC0009620,CMP0000017,2026-02-13,9,WHATSAPP,SKIPPED
TGT0033010,ACC0025770,CMP0000092,2026-07-19,10,FIELD,EXPIRED
TGT0033011,ACC0011153,CMP0000119,2026-07-01,9,SMS,SKIPPED
TGT0033012,ACC0015642,CMP0000091,2026-04-13,9,FIELD,EXPIRED
TGT0033013,ACC0005079,CMP0000114,2026-06-06,2,VOICE,QUEUED
TGT0033014,ACC0023906,CMP0000017,2026-07-07,3,SMS,SKIPPED
TGT0033015,ACC0023927,CMP0000118,2026-03-01,7,SMS,EXPIRED
TGT0033016,ACC0005519,CMP0000097,2026-04-24,4,SMS,SKIPPED
TGT0033017,ACC0013447,CMP0000100,2026-01-09,2,VOICE,SKIPPED
TGT0033018,ACC0012683,CMP0000089,2026-03-22,6,FIELD,CONTACTED
TGT0033019,ACC0000707,CMP0000096,2026-02-15,5,WHATSAPP,QUEUED
TGT0033020,ACC0009961,CMP0000011,2026-04-08,3,WHATSAPP,QUEUED
TGT0033021,ACC0019430,CMP0000020,2026-04-21,5,SMS,CONTACTED
TGT0033022,ACC0001740,CMP0000059,2026-01-29,1,SMS,QUEUED
TGT0033023,ACC0029631,CMP0000111,2026-08-02,4,FIELD,SKIPPED
TGT0033024,ACC0029685,CMP0000068,2026-03-12,2,VOICE,EXPIRED
TGT0033025,ACC0003023,CMP0000048,2026-02-12,3,SMS,SKIPPED
TGT0033026,ACC0002137,CMP0000113,2026-01-12,3,WHATSAPP,CONTACTED
TGT0033027,ACC0012663,CMP0000031,2026-07-20,10,WHATSAPP,EXPIRED
TGT0033028,ACC0013580,CMP0000062,2026-01-09,7,VOICE,EXPIRED
TGT0033029,ACC0014796,CMP0000068,2026-01-05,7,FIELD,CONTACTED
TGT0033030,ACC0011882,CMP0000070,2026-01-30,10,VOICE,SKIPPED
TGT0033031,ACC0007106,CMP0000048,2026-07-05,6,WHATSAPP,EXPIRED
TGT0033032,ACC0008653,CMP0000005,2026-03-03,4,WHATSAPP,CONTACTED
TGT0033033,ACC0013530,CMP0000028,2026-02-15,1,SMS,SKIPPED
TGT0033034,ACC0023480,CMP0000052,2026-08-08,1,SMS,SKIPPED
TGT0033035,ACC0029559,CMP0000092,2026-03-12,2,VOICE,CONTACTED
TGT0033036,ACC0021154,CMP0000096,2026-04-10,3,FIELD,SKIPPED
TGT0033037,ACC0008579,CMP0000076,2026-07-07,8,SMS,EXPIRED
TGT0033038,ACC0010232,CMP0000048,2026-04-26,5,FIELD,EXPIRED
TGT0033039,ACC0002002,CMP0000024,2026-06-17,4,VOICE,CONTACTED
TGT0033040,ACC0015882,CMP0000018,2026-03-02,8,SMS,SKIPPED
TGT0033041,ACC0023850,CMP0000030,2026-07-07,4,WHATSAPP,EXPIRED
TGT0033042,ACC0028276,CMP0000084,2026-06-13,10,FIELD,EXPIRED
TGT0033043,ACC0017535,CMP0000054,2026-04-17,7,SMS,EXPIRED
TGT0033044,ACC0026556,CMP0000082,2026-07-24,5,VOICE,SKIPPED
TGT0033045,ACC0022859,CMP0000111,2026-03-28,10,SMS,CONTACTED
TGT0033046,ACC0013294,CMP0000099,2026-04-23,5,FIELD,SKIPPED
TGT0033047,ACC0016068,CMP0000117,2026-03-17,3,SMS,SKIPPED
TGT0033048,ACC0011621,CMP0000062,2026-07-01,8,FIELD,QUEUED
TGT0033049,ACC0013229,CMP0000113,2026-05-19,7,SMS,QUEUED
TGT0033050,ACC0026997,CMP0000065,2026-07-31,8,VOICE,QUEUED
TGT0033051,ACC0004165,CMP0000050,2026-05-14,8,VOICE,QUEUED
