call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone
CALL0089751,ACC0017039,BRW0008455,2026-04-10 15:34:37,AGT0000749,CMP0000114,INBOUND,VND0000008,FAILED,170,Asia/Dubai
CALL0089752,ACC0018217,BRW0003973,2026-03-01 12:57:55,AGT0000278,CMP0000001,OUTBOUND,VND0000001,VOICEMAIL,248,Asia/Dubai
CALL0089753,ACC0016127,BRW0005786,2026-04-16 03:55:14,AGT0000210,CMP0000012,INBOUND,VND0000005,NO_ANSWER,356,Asia/Kolkata
CALL0089754,ACC0018201,BRW0001872,2026-02-01 13:53:39,AGT0000365,CMP0000036,OUTBOUND,VND0000001,BUSY,506,Asia/Dubai
CALL0089755,ACC0024168,BRW0005165,2026-01-24 12:20:17,AGT0000326,CMP0000096,OUTBOUND,VND0000007,ANSWERED,351,UTC
CALL0089756,ACC0007930,BRW0009732,2026-02-19 12:40:57,AGT0000070,CMP0000004,OUTBOUND,VND0000002,ANSWERED,152,Asia/Dubai
CALL0089757,ACC0023185,BRW0004679,2026-07-17 03:24:53,AGT0000806,CMP0000019,OUTBOUND,VND0000005,BUSY,745,UTC
CALL0089758,ACC0006896,BRW0009570,2026-05-08 11:28:00,AGT0000506,CMP0000092,INBOUND,VND0000013,ANSWERED,186,UTC
CALL0089759,ACC0017857,BRW0006274,2026-02-04 16:36:22,AGT0000829,CMP0000108,OUTBOUND,VND0000006,NO_ANSWER,692,Asia/Dubai
CALL0089760,ACC0029553,BRW0008595,2026-04-30 13:53:01,AGT0000117,CMP0000042,OUTBOUND,VND0000011,VOICEMAIL,663,Asia/Kolkata
CALL0089761,ACC0000514,BRW0000947,2026-04-12 12:57:42,AGT0000849,CMP0000013,OUTBOUND,VND0000010,NO_ANSWER,48,Asia/Kolkata
CALL0089762,ACC0019932,BRW0011834,2026-02-03 18:42:17,,CMP0000046,INBOUND,VND0000001,FAILED,894,Asia/Dubai
CALL0089763,ACC0007629,BRW0009613,2026-07-14 19:06:51,AGT0000245,CMP0000009,OUTBOUND,VND0000007,VOICEMAIL,796,Asia/Kolkata
CALL0089764,ACC0024198,BRW0004585,2026-03-07 10:04:43,AGT0000321,CMP0000042,OUTBOUND,VND0000010,ANSWERED,866,Asia/Kolkata
CALL0089765,ACC0026653,BRW0007745,2026-03-19 04:53:58,AGT0000369,CMP0000052,OUTBOUND,VND0000001,ANSWERED,488,UTC
CALL0089766,ACC0027831,BRW0009682,2026-06-15 16:08:11,AGT0000601,CMP0000009,OUTBOUND,VND0000007,VOICEMAIL,898,Asia/Dubai
CALL0089767,ACC0005190,BRW0007744,2026-02-03 00:21:15,AGT0000938,CMP0000001,OUTBOUND,VND0000010,VOICEMAIL,488,UTC
CALL0089768,ACC0024126,BRW0010569,2026-06-07 03:30:22,AGT0000991,CMP0000054,OUTBOUND,VND0000015,BUSY,288,UTC
CALL0089769,ACC0023662,BRW0002896,2026-01-21 17:46:21,AGT0000515,CMP0000089,INBOUND,VND0000011,BUSY,12,Asia/Dubai
CALL0089770,ACC0001533,BRW0010017,2026-08-06 04:40:01,AGT0000172,CMP0000026,OUTBOUND,VND0000004,NO_ANSWER,866,Asia/Dubai
CALL0089771,ACC0016367,BRW0001390,2026-03-03 16:44:16,AGT0000750,CMP0000033,INBOUND,VND0000011,FAILED,703,Asia/Dubai
CALL0089772,ACC0007850,BRW0006912,2026-03-06 18:50:17,AGT0000763,CMP0000077,OUTBOUND,VND0000003,ANSWERED,434,UTC
CALL0089773,ACC0020734,BRW0010915,2026-04-13 22:04:47,AGT0000021,CMP0000072,OUTBOUND,VND0000007,FAILED,195,Asia/Kolkata
CALL0089774,ACC0026640,BRW0010783,2026-08-08 01:20:04,AGT0000991,CMP0000102,OUTBOUND,VND0000005,FAILED,560,Asia/Kolkata
CALL0089775,ACC0002636,BRW0009782,2026-03-10 10:11:20,AGT0000329,CMP0000034,OUTBOUND,VND0000005,VOICEMAIL,620,Asia/Dubai
CALL0089776,ACC0000567,BRW0005256,2026-07-23 18:55:40,AGT0000052,CMP0000051,OUTBOUND,VND0000010,FAILED,690,UTC
CALL0089777,ACC0019378,BRW0003595,2026-04-18 03:52:00,AGT0000489,CMP0000027,OUTBOUND,VND0000011,VOICEMAIL,127,UTC
CALL0089778,ACC0000155,BRW0007220,2026-07-28 11:38:37,AGT0000496,CMP0000110,OUTBOUND,VND0000011,NO_ANSWER,562,Asia/Kolkata
CALL0089779,ACC0021824,BRW0000710,2026-07-19 04:41:55,AGT0000813,CMP0000078,OUTBOUND,VND0000011,VOICEMAIL,868,UTC
CALL0089780,ACC0005178,BRW0003062,2026-01-21 12:34:29,AGT0000151,CMP0000010,OUTBOUND,VND0000004,FAILED,600,UTC
CALL0089781,ACC0012853,BRW0002003,2026-07-15 06:48:53,AGT0000093,CMP0000065,OUTBOUND,VND0000010,NO_ANSWER,881,Asia/Kolkata
CALL0089782,ACC0015176,BRW0004052,2026-04-15 04:22:31,AGT0000198,CMP0000098,OUTBOUND,VND0000014,BUSY,377,Asia/Kolkata
CALL0089783,ACC0005317,BRW0009987,2026-05-10 03:45:26,AGT0000337,CMP0000010,OUTBOUND,VND0000012,NO_ANSWER,184,Asia/Kolkata
CALL0089784,ACC0016126,BRW0002805,2026-01-20 14:35:34,AGT0000971,CMP0000118,OUTBOUND,VND0000004,ANSWERED,434,Asia/Kolkata
CALL0089785,ACC0025814,BRW0003071,2026-01-28 23:51:26,AGT0000953,CMP0000009,OUTBOUND,VND0000015,BUSY,392,UTC
CALL0089786,ACC0023687,BRW0008876,2026-01-13 18:49:31,,CMP0000049,OUTBOUND,VND0000004,FAILED,395,UTC
CALL0089787,ACC0016369,BRW0003854,2026-01-13 12:48:59,AGT0000611,CMP0000088,OUTBOUND,VND0000011,FAILED,142,UTC
CALL0089788,ACC0000600,BRW0011265,2026-02-07 00:59:21,AGT0000162,CMP0000098,OUTBOUND,VND0000002,NO_ANSWER,490,Asia/Dubai
CALL0089789,ACC0008703,BRW0011000,2026-01-03 19:30:43,AGT0000610,CMP0000035,OUTBOUND,VND0000006,ANSWERED,177,Asia/Kolkata
CALL0089790,ACC0024883,BRW0010574,2026-02-03 03:11:44,AGT0000818,CMP0000030,OUTBOUND,VND0000006,VOICEMAIL,751,UTC
CALL0089791,ACC0016557,BRW0006806,2026-04-19 12:35:49,AGT0000260,CMP0000017,OUTBOUND,VND0000015,ANSWERED,188,Asia/Kolkata
CALL0089792,ACC0022163,BRW0011668,2026-03-17 17:30:02,AGT0000977,CMP0000114,OUTBOUND,VND0000007,VOICEMAIL,297,Asia/Dubai
CALL0089793,ACC0014288,BRW0007776,2026-07-04 04:45:48,AGT0000144,CMP0000030,OUTBOUND,VND0000004,NO_ANSWER,756,Asia/Kolkata
CALL0089794,ACC0007335,BRW0002722,2026-06-13 04:56:01,AGT0000038,CMP0000094,OUTBOUND,VND0000010,ANSWERED,48,Asia/Kolkata
CALL0089795,ACC0015024,BRW0010675,2026-06-09 23:44:27,AGT0000456,CMP0000041,OUTBOUND,VND0000001,ANSWERED,467,Asia/Kolkata
CALL0089796,ACC0002933,BRW0004835,2026-01-30 01:38:43,AGT0000594,CMP0000105,OUTBOUND,VND0000004,ANSWERED,30,Asia/Kolkata
CALL0089797,ACC0004708,BRW0010033,2026-02-13 08:23:27,AGT0000450,CMP0000102,OUTBOUND,VND0000010,NO_ANSWER,244,UTC
CALL0089798,ACC0010508,BRW0010524,2026-02-22 06:23:40,AGT0000878,CMP0000047,OUTBOUND,VND0000001,BUSY,413,Asia/Kolkata
CALL0089799,ACC0000365,BRW0005058,2026-07-02 04:34:02,AGT0000636,CMP0000072,OUTBOUND,VND0000003,BUSY,750,Asia/Dubai
CALL0089800,ACC0002204,BRW0002300,2026-07-19 21:37:53,AGT0000261,CMP0000004,OUTBOUND,VND0000002,ANSWERED,261,Asia/Kolkata
CALL0089801,ACC0026916,BRW0010352,2026-02-09 16:12:20,AGT0000483,CMP0000048,OUTBOUND,VND0000002,BUSY,274,Asia/Dubai
CALL0089802,ACC0027402,BRW0009888,2026-07-09 13:41:52,AGT0000529,CMP0000074,OUTBOUND,VND0000009,BUSY,401,Asia/Kolkata
CALL0089803,ACC0004121,BRW0008934,2026-05-13 09:33:43,AGT0000845,CMP0000073,OUTBOUND,VND0000014,NO_ANSWER,47,Asia/Kolkata
CALL0089804,ACC0006653,BRW0005043,2026-04-30 11:27:23,AGT0000473,CMP0000087,OUTBOUND,VND0000003,NO_ANSWER,442,Asia/Kolkata
CALL0089805,ACC0004346,BRW0007670,2026-01-02 16:02:49,AGT0000711,CMP0000004,OUTBOUND,VND0000012,BUSY,752,Asia/Dubai
CALL0089806,ACC0013197,BRW0011740,2026-08-02 05:02:25,AGT0000643,CMP0000040,INBOUND,VND0000014,NO_ANSWER,664,UTC
CALL0089807,ACC0024521,BRW0004087,2026-05-30 12:31:14,,CMP0000058,OUTBOUND,VND0000005,VOICEMAIL,396,Asia/Kolkata
CALL0089808,ACC0018228,BRW0008682,2026-06-16 08:06:01,AGT0000582,CMP0000058,OUTBOUND,VND0000004,ANSWERED,786,UTC
CALL0089809,ACC0026218,BRW0006438,2026-03-03 01:43:34,AGT0000248,CMP0000061,OUTBOUND,VND0000002,VOICEMAIL,829,Asia/Kolkata
CALL0089810,ACC0015998,BRW0008225,2026-06-20 05:55:14,AGT0000079,CMP0000037,OUTBOUND,VND0000015,ANSWERED,876,Asia/Kolkata
CALL0089811,ACC0023891,BRW0011430,2026-04-28 07:13:03,AGT0000225,CMP0000099,OUTBOUND,VND0000001,BUSY,128,UTC
CALL0089812,ACC0024471,BRW0008512,2026-05-10 09:13:18,AGT0000464,CMP0000112,OUTBOUND,VND0000007,BUSY,705,Asia/Dubai
CALL0089813,ACC0026928,BRW0005708,2026-04-24 18:51:24,AGT0000191,CMP0000041,OUTBOUND,VND0000002,FAILED,512,Asia/Kolkata
CALL0089814,ACC0002242,BRW0005840,2026-05-03 00:04:14,AGT0000296,CMP0000060,OUTBOUND,VND0000001,VOICEMAIL,414,Asia/Dubai
CALL0089815,ACC0010705,BRW0005964,2026-07-17 04:47:53,AGT0000744,CMP0000019,OUTBOUND,VND0000008,BUSY,734,Asia/Dubai
CALL0089816,ACC0014433,BRW0009270,2026-01-02 15:27:47,AGT0000170,CMP0000115,OUTBOUND,VND0000001,NO_ANSWER,770,UTC
CALL0089817,ACC0004758,BRW0003808,2026-04-20 08:48:16,AGT0000340,CMP0000031,OUTBOUND,VND0000003,VOICEMAIL,537,Asia/Dubai
CALL0089818,ACC0017517,BRW0002487,2026-07-01 02:06:03,AGT0000464,CMP0000086,OUTBOUND,VND0000003,VOICEMAIL,684,UTC
CALL0089819,ACC0013105,BRW0011007,2026-07-08 09:37:50,AGT0000986,CMP0000060,OUTBOUND,VND0000002,ANSWERED,332,UTC
CALL0089820,ACC0023351,BRW0002842,2026-04-12 02:34:09,AGT0000175,CMP0000021,OUTBOUND,VND0000015,VOICEMAIL,280,Asia/Dubai
CALL0089821,ACC0005380,BRW0002878,2026-08-01 12:30:43,AGT0000965,CMP0000051,OUTBOUND,VND0000010,VOICEMAIL,221,Asia/Dubai
CALL0089822,ACC0008634,BRW0005742,2026-06-14 14:50:14,AGT0000873,CMP0000042,OUTBOUND,VND0000009,BUSY,37,UTC
CALL0089823,ACC0001560,BRW0004435,2026-01-26 15:07:09,AGT0000179,CMP0000024,OUTBOUND,VND0000012,NO_ANSWER,447,Asia/Kolkata
CALL0089824,ACC0012064,BRW0007833,2026-04-29 06:47:28,AGT0000223,CMP0000022,INBOUND,VND0000003,VOICEMAIL,893,UTC
CALL0089825,ACC0011287,BRW0000890,2026-06-10 02:17:51,AGT0000829,CMP0000061,OUTBOUND,VND0000004,FAILED,448,Asia/Dubai
CALL0089826,ACC0022345,BRW0004653,2026-06-09 12:10:44,AGT0000028,CMP0000013,OUTBOUND,VND0000005,VOICEMAIL,67,Asia/Kolkata
CALL0089827,ACC0025679,BRW0007525,2026-01-24 13:53:29,AGT0000336,CMP0000040,OUTBOUND,VND0000011,FAILED,110,Asia/Dubai
CALL0089828,ACC0022974,BRW0000692,2026-05-18 15:06:13,AGT0000262,CMP0000051,OUTBOUND,VND0000012,ANSWERED,37,Asia/Kolkata
CALL0089829,ACC0017838,BRW0004466,2026-04-23 15:37:03,AGT0000028,CMP0000051,OUTBOUND,VND0000005,NO_ANSWER,217,UTC
CALL0089830,ACC0019333,BRW0004101,2026-07-21 05:40:58,AGT0000919,CMP0000070,OUTBOUND,VND0000007,FAILED,151,UTC
CALL0089831,ACC0003604,BRW0009035,2026-08-06 12:14:28,AGT0000809,CMP0000059,OUTBOUND,VND0000015,BUSY,511,Asia/Kolkata
CALL0089832,ACC0014769,BRW0004545,2026-06-20 00:34:42,AGT0000626,CMP0000041,OUTBOUND,VND0000015,ANSWERED,443,Asia/Kolkata
CALL0089833,ACC0028427,BRW0003007,2026-06-06 02:51:37,AGT0000440,CMP0000017,OUTBOUND,VND0000014,NO_ANSWER,764,UTC
CALL0089834,ACC0018407,BRW0008649,2026-03-11 15:23:19,AGT0000551,CMP0000047,OUTBOUND,VND0000007,NO_ANSWER,700,UTC
CALL0089835,ACC0003876,BRW0011637,2026-06-29 21:25:47,AGT0000430,CMP0000006,OUTBOUND,VND0000003,FAILED,719,UTC
CALL0089836,ACC0029660,BRW0004454,2026-02-08 05:31:57,AGT0000913,CMP0000045,OUTBOUND,VND0000010,ANSWERED,882,Asia/Kolkata
CALL0089837,ACC0020850,BRW0000381,2026-04-26 18:50:48,AGT0000057,CMP0000068,OUTBOUND,VND0000008,FAILED,371,Asia/Dubai
CALL0089838,ACC0009093,BRW0004046,2026-03-25 17:25:09,AGT0000315,CMP0000085,OUTBOUND,VND0000015,VOICEMAIL,99,UTC
CALL0089839,ACC0020954,BRW0006706,2026-07-05 23:40:38,AGT0000775,CMP0000020,OUTBOUND,VND0000011,NO_ANSWER,836,Asia/Dubai
CALL0089840,ACC0015234,BRW0004974,2026-03-17 18:59:00,AGT0000663,CMP0000053,OUTBOUND,VND0000014,FAILED,466,Asia/Dubai
CALL0089841,ACC0014791,BRW0011583,2026-06-13 20:02:41,AGT0000994,CMP0000036,OUTBOUND,VND0000009,BUSY,690,UTC
CALL0089842,ACC0022193,BRW0006875,2026-02-02 23:07:16,AGT0000549,CMP0000052,OUTBOUND,VND0000002,ANSWERED,203,Asia/Kolkata
CALL0089843,ACC0014192,BRW0010493,2026-04-25 04:33:12,AGT0000768,CMP0000067,OUTBOUND,VND0000009,BUSY,243,Asia/Kolkata
CALL0089844,ACC0005148,BRW0009893,2026-07-20 14:50:14,AGT0000586,CMP0000055,INBOUND,VND0000007,FAILED,558,UTC
CALL0089845,ACC0016833,BRW0000979,2026-05-01 10:19:03,AGT0000926,CMP0000016,OUTBOUND,VND0000013,FAILED,615,Asia/Kolkata
CALL0089846,ACC0016497,BRW0002129,2026-01-23 23:15:19,AGT0000589,CMP0000009,OUTBOUND,VND0000008,NO_ANSWER,679,Asia/Kolkata
CALL0089847,ACC0026197,BRW0000740,2026-03-21 08:47:26,AGT0000591,CMP0000106,OUTBOUND,VND0000011,ANSWERED,118,UTC
CALL0089848,ACC0011577,BRW0011020,2026-03-04 19:19:54,AGT0000364,CMP0000021,OUTBOUND,VND0000011,BUSY,240,Asia/Dubai
CALL0089849,ACC0018541,BRW0007270,2026-05-17 08:26:39,AGT0000525,CMP0000091,OUTBOUND,VND0000008,NO_ANSWER,716,Asia/Dubai
CALL0089850,ACC0024575,BRW0004964,2026-04-25 18:53:06,AGT0000602,CMP0000064,OUTBOUND,VND0000012,VOICEMAIL,281,Asia/Kolkata
CALL0089851,ACC0025383,BRW0003584,2026-07-06 15:09:37,AGT0000965,CMP0000037,OUTBOUND,VND0000010,VOICEMAIL,871,Asia/Kolkata
CALL0089852,ACC0023025,BRW0011824,2026-07-18 18:56:28,AGT0000472,CMP0000027,OUTBOUND,VND0000014,VOICEMAIL,34,Asia/Kolkata
CALL0089853,ACC0017622,BRW0003541,2026-07-23 11:33:45,AGT0000075,CMP0000109,INBOUND,VND0000014,BUSY,736,Asia/Kolkata
CALL0089854,ACC0020298,BRW0011916,2026-01-23 21:11:51,AGT0000994,CMP0000099,OUTBOUND,VND0000010,BUSY,816,UTC
CALL0089855,ACC0022407,BRW0005726,2026-07-02 02:11:10,AGT0000004,CMP0000102,OUTBOUND,VND0000013,NO_ANSWER,508,UTC
CALL0089856,ACC0002345,BRW0001321,2026-04-17 18:12:17,AGT0000891,CMP0000075,OUTBOUND,VND0000001,VOICEMAIL,78,UTC
CALL0089857,ACC0019796,BRW0011237,2026-04-09 02:54:16,AGT0000361,CMP0000044,OUTBOUND,VND0000010,NO_ANSWER,118,UTC
CALL0089858,ACC0001871,BRW0000162,2026-02-15 11:05:48,AGT0000389,CMP0000057,OUTBOUND,VND0000007,NO_ANSWER,607,UTC
CALL0089859,ACC0010159,BRW0006353,2026-02-19 15:04:18,AGT0000883,CMP0000026,OUTBOUND,VND0000001,NO_ANSWER,504,Asia/Kolkata
CALL0089860,ACC0007143,BRW0007043,2026-03-07 05:52:20,AGT0000333,CMP0000094,OUTBOUND,VND0000001,ANSWERED,212,Asia/Kolkata
CALL0089861,ACC0023782,BRW0004581,2026-03-28 01:18:47,AGT0000769,CMP0000118,OUTBOUND,VND0000003,FAILED,453,UTC
CALL0089862,ACC0001640,BRW0005831,2026-01-27 21:34:08,AGT0000330,CMP0000081,OUTBOUND,VND0000011,ANSWERED,119,Asia/Dubai
CALL0089863,ACC0003813,BRW0001362,2026-08-03 19:32:11,AGT0000605,CMP0000002,OUTBOUND,VND0000014,BUSY,480,Asia/Kolkata
CALL0089864,ACC0025367,BRW0007908,2026-04-13 10:34:00,AGT0000589,CMP0000093,OUTBOUND,VND0000011,FAILED,763,Asia/Dubai
CALL0089865,ACC0006827,BRW0001216,2026-05-21 10:47:03,AGT0000128,CMP0000012,OUTBOUND,VND0000002,NO_ANSWER,546,Asia/Dubai
CALL0089866,ACC0005354,BRW0011742,2026-02-13 06:40:36,AGT0000283,CMP0000101,OUTBOUND,VND0000006,FAILED,201,UTC
CALL0089867,ACC0014122,BRW0006555,2026-06-18 06:09:34,AGT0000432,CMP0000025,OUTBOUND,VND0000009,NO_ANSWER,5,UTC
CALL0089868,ACC0017047,BRW0008842,2026-03-26 05:53:55,AGT0000097,CMP0000072,OUTBOUND,VND0000008,FAILED,554,Asia/Kolkata
CALL0089869,ACC0002165,BRW0009974,2026-07-31 13:01:40,AGT0000371,CMP0000043,OUTBOUND,VND0000010,ANSWERED,725,Asia/Dubai
CALL0089870,ACC0015121,BRW0010848,2026-05-23 03:52:19,AGT0000625,CMP0000091,OUTBOUND,VND0000003,ANSWERED,670,Asia/Kolkata
CALL0089871,ACC0027887,BRW0011535,2026-07-21 22:42:19,AGT0000262,CMP0000092,OUTBOUND,VND0000008,VOICEMAIL,820,Asia/Kolkata
CALL0089872,ACC0014240,BRW0007128,2026-05-26 21:58:00,AGT0000364,CMP0000118,OUTBOUND,VND0000003,ANSWERED,719,Asia/Kolkata
CALL0089873,ACC0000443,BRW0007841,2026-03-29 21:13:14,AGT0000498,CMP0000079,OUTBOUND,VND0000003,VOICEMAIL,306,UTC
CALL0089874,ACC0014567,BRW0004782,2026-06-20 07:45:41,AGT0000225,CMP0000021,OUTBOUND,VND0000014,ANSWERED,838,Asia/Kolkata
CALL0089875,ACC0017950,BRW0009126,2026-02-23 18:49:38,AGT0000710,CMP0000018,INBOUND,VND0000004,VOICEMAIL,753,UTC
CALL0089876,ACC0023151,BRW0000260,2026-07-14 13:59:58,AGT0000747,CMP0000077,OUTBOUND,VND0000014,NO_ANSWER,405,UTC
CALL0089877,ACC0024421,BRW0007658,2026-04-11 00:03:21,AGT0000223,CMP0000084,OUTBOUND,VND0000012,NO_ANSWER,60,UTC
CALL0089878,ACC0004225,BRW0002779,2026-05-20 15:20:09,AGT0000427,CMP0000087,OUTBOUND,VND0000011,ANSWERED,286,UTC
CALL0089879,ACC0023301,BRW0002283,2026-01-14 01:12:17,AGT0000280,CMP0000109,OUTBOUND,VND0000009,NO_ANSWER,425,UTC
CALL0089880,ACC0017932,BRW0009004,2026-02-07 04:02:07,AGT0000405,CMP0000117,OUTBOUND,VND0000001,FAILED,157,Asia/Dubai
CALL0089881,ACC0004378,BRW0011312,2026-06-05 14:49:33,AGT0000373,CMP0000058,OUTBOUND,VND0000003,NO_ANSWER,162,UTC
CALL0089882,ACC0010509,BRW0001078,2026-07-19 03:03:28,AGT0000582,CMP0000067,OUTBOUND,VND0000007,NO_ANSWER,726,UTC
CALL0089883,ACC0009291,BRW0005455,2026-07-29 21:37:04,AGT0000207,CMP0000063,OUTBOUND,VND0000005,BUSY,377,Asia/Kolkata
CALL0089884,ACC0017473,BRW0006998,2026-03-27 13:12:40,AGT0000094,CMP0000025,OUTBOUND,VND0000009,FAILED,393,UTC
CALL0089885,ACC0018936,BRW0000002,2026-03-21 00:35:36,AGT0000834,CMP0000047,OUTBOUND,VND0000014,NO_ANSWER,200,Asia/Dubai
CALL0089886,ACC0029039,BRW0003803,2026-02-02 23:56:53,AGT0000273,CMP0000065,OUTBOUND,VND0000003,NO_ANSWER,650,Asia/Kolkata
CALL0089887,ACC0004857,BRW0008737,2026-02-28 19:54:10,AGT0000208,CMP0000080,OUTBOUND,VND0000006,ANSWERED,758,UTC
CALL0089888,ACC0003760,BRW0003314,2026-07-07 18:17:29,AGT0000574,CMP0000023,INBOUND,VND0000012,NO_ANSWER,897,Asia/Dubai
CALL0089889,ACC0026718,BRW0001814,2026-02-03 04:12:55,AGT0000016,CMP0000039,OUTBOUND,VND0000012,ANSWERED,275,Asia/Dubai
CALL0089890,ACC0000814,BRW0003675,2026-02-25 01:37:39,AGT0000241,CMP0000104,OUTBOUND,VND0000015,BUSY,251,UTC
CALL0089891,ACC0013072,BRW0002903,2026-07-06 16:55:28,AGT0000911,CMP0000063,OUTBOUND,VND0000007,BUSY,385,Asia/Dubai
CALL0089892,ACC0013379,BRW0001658,2026-04-15 21:24:11,AGT0000655,CMP0000076,OUTBOUND,VND0000002,VOICEMAIL,438,Asia/Kolkata
CALL0089893,ACC0013620,BRW0004141,2026-04-16 15:30:54,AGT0000493,CMP0000042,OUTBOUND,VND0000015,BUSY,132,Asia/Dubai
CALL0089894,ACC0002571,BRW0008941,2026-04-11 12:46:07,AGT0000985,CMP0000039,OUTBOUND,VND0000002,NO_ANSWER,600,Asia/Dubai
CALL0089895,ACC0015229,BRW0006849,2026-06-08 01:26:14,AGT0000076,CMP0000044,OUTBOUND,VND0000003,BUSY,701,UTC
CALL0089896,ACC0016785,BRW0008490,2026-02-02 15:38:44,AGT0000131,CMP0000115,OUTBOUND,VND0000001,BUSY,836,Asia/Dubai
CALL0089897,ACC0015001,BRW0007808,2026-03-03 19:28:22,AGT0000320,CMP0000064,OUTBOUND,VND0000002,VOICEMAIL,877,Asia/Kolkata
CALL0089898,ACC0021317,BRW0010031,2026-08-03 11:25:14,AGT0000207,CMP0000101,OUTBOUND,VND0000003,BUSY,94,Asia/Kolkata
CALL0089899,ACC0015235,BRW0003897,2026-06-23 09:41:15,AGT0000664,CMP0000016,INBOUND,VND0000008,FAILED,432,Asia/Kolkata
CALL0089900,ACC0028670,BRW0005106,2026-04-26 02:42:25,AGT0000804,CMP0000075,OUTBOUND,VND0000008,FAILED,144,UTC
CALL0089901,ACC0021997,BRW0006767,2026-01-15 12:55:33,AGT0000187,CMP0000018,OUTBOUND,VND0000011,ANSWERED,832,Asia/Dubai
CALL0089902,ACC0015310,BRW0001846,2026-06-02 16:31:06,AGT0000027,CMP0000017,OUTBOUND,VND0000012,NO_ANSWER,356,Asia/Dubai
CALL0089903,ACC0012622,BRW0006429,2026-02-26 19:28:34,AGT0000032,CMP0000004,OUTBOUND,VND0000013,NO_ANSWER,460,Asia/Dubai
CALL0089904,ACC0029780,BRW0007489,2026-06-23 18:56:36,AGT0000361,CMP0000035,INBOUND,VND0000012,ANSWERED,326,Asia/Kolkata
CALL0089905,ACC0009378,BRW0011180,2026-07-09 10:40:50,AGT0000753,CMP0000053,OUTBOUND,VND0000013,VOICEMAIL,351,Asia/Dubai
CALL0089906,ACC0001160,BRW0000610,2026-03-31 18:36:39,AGT0000932,CMP0000070,OUTBOUND,VND0000009,VOICEMAIL,253,UTC
CALL0089907,ACC0010630,BRW0005446,2026-07-26 11:44:21,AGT0000532,CMP0000019,OUTBOUND,VND0000012,VOICEMAIL,576,Asia/Kolkata
CALL0089908,ACC0004601,BRW0003112,2026-06-02 02:03:04,AGT0000255,CMP0000034,OUTBOUND,VND0000015,BUSY,3,Asia/Kolkata
CALL0089909,ACC0004775,BRW0009948,2026-04-02 02:37:25,AGT0000058,CMP0000038,INBOUND,VND0000008,FAILED,18,Asia/Kolkata
CALL0089910,ACC0024026,BRW0011090,2026-08-04 04:04:43,AGT0000204,CMP0000009,INBOUND,VND0000008,ANSWERED,582,Asia/Dubai
CALL0089911,ACC0015108,BRW0007964,2026-04-04 10:57:02,AGT0000409,CMP0000072,OUTBOUND,VND0000009,FAILED,600,Asia/Dubai
CALL0089912,ACC0008318,BRW0000870,2026-01-01 03:52:52,AGT0000120,CMP0000043,OUTBOUND,VND0000014,BUSY,782,Asia/Kolkata
CALL0089913,ACC0025564,BRW0005066,2026-05-23 09:22:24,AGT0000080,CMP0000115,OUTBOUND,VND0000009,VOICEMAIL,537,Asia/Dubai
CALL0089914,ACC0004154,BRW0000761,2026-03-21 19:08:01,AGT0000787,CMP0000005,INBOUND,VND0000012,VOICEMAIL,543,Asia/Kolkata
CALL0089915,ACC0024351,BRW0008527,2026-03-09 19:21:15,AGT0000238,CMP0000021,OUTBOUND,VND0000015,FAILED,357,Asia/Dubai
CALL0089916,ACC0023800,BRW0011511,2026-07-16 15:22:12,,CMP0000039,OUTBOUND,VND0000006,VOICEMAIL,606,UTC
CALL0089917,ACC0017837,BRW0002737,2026-04-18 23:30:47,AGT0000822,CMP0000051,OUTBOUND,VND0000001,BUSY,854,UTC
CALL0089918,ACC0006760,BRW0011156,2026-05-14 23:11:23,AGT0000464,CMP0000100,OUTBOUND,VND0000003,BUSY,524,Asia/Dubai
CALL0089919,ACC0009286,BRW0001063,2026-02-17 07:03:54,AGT0000846,CMP0000116,OUTBOUND,VND0000011,ANSWERED,104,Asia/Kolkata
CALL0089920,ACC0017843,BRW0005764,2026-07-11 13:18:50,AGT0000555,CMP0000036,OUTBOUND,VND0000001,ANSWERED,4,Asia/Dubai
CALL0089921,ACC0009853,BRW0010741,2026-03-10 16:54:50,AGT0000661,CMP0000041,OUTBOUND,VND0000003,FAILED,84,Asia/Kolkata
CALL0089922,ACC0017094,BRW0000422,2026-02-09 22:18:33,AGT0000922,CMP0000053,OUTBOUND,VND0000008,NO_ANSWER,293,UTC
CALL0089923,ACC0002156,BRW0001052,2026-03-12 03:06:22,AGT0000393,CMP0000085,OUTBOUND,VND0000009,FAILED,534,UTC
CALL0089924,ACC0024628,BRW0002854,2026-05-15 10:16:45,AGT0000881,CMP0000022,OUTBOUND,VND0000004,NO_ANSWER,740,Asia/Dubai
CALL0089925,ACC0025450,BRW0001667,2026-02-08 13:09:25,AGT0000011,CMP0000019,OUTBOUND,VND0000009,FAILED,420,Asia/Kolkata
CALL0089926,ACC0025901,BRW0002125,2026-08-07 10:47:45,AGT0000171,CMP0000073,OUTBOUND,VND0000011,BUSY,683,Asia/Kolkata
CALL0089927,ACC0017301,BRW0001109,2026-02-15 05:20:10,AGT0000674,CMP0000111,OUTBOUND,VND0000008,NO_ANSWER,143,Asia/Kolkata
